"Participant","Experiment","Order","Condition","Item","Response","Accuracy","RT","VerbWord","VerbType","L1","OtherLg","Age","Gender","Hand","Group","RespNum","Grammatical","Attractor","Label","Distance","Subject","Verb","Match","NewCond","List","Education","YearsInGermany","AoATurkish","AoAGerman","FqTurkish","FqGerman","FqOther","LengthTurkish","LengthGerman","ContextTurkish","ContextGerman","SelfRateTurkishListening","SelfRateTurkishSpeaking","SelfRateTurkishReading","SelfRateTurkishWriting","SelfRateGermanListening","SelfRateGermanSpeaking","SelfRateGermanReading","SelfRateGermanWriting","SelfRateTurkish","SelfRateGerman"
"M13","online",27,"c","29","no",1,1159,"be_cold","unaccusative","türkce","ingilizce/italyanca",21,"female","right","monolingual",0,"ungrammatical","singular","Ungram sg attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M13","online",43,"a","35","yes",1,409,"wake_up","unaccusative","türkce","ingilizce/italyanca",21,"female","right","monolingual",1,"grammatical","singular","Gram sg attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M13","online",44,"c","37","no",1,879,"turn_pale","unaccusative","türkce","ingilizce/italyanca",21,"female","right","monolingual",0,"ungrammatical","singular","Ungram sg attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M13","online",46,"b","24","yes",1,1033,"be_late","unaccusative","türkce","ingilizce/italyanca",21,"female","right","monolingual",1,"grammatical","plural","Gram pl attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M13","online",47,"d","26","no",1,1300,"escape","unaccusative","türkce","ingilizce/italyanca",21,"female","right","monolingual",0,"ungrammatical","plural","Ungram pl attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M13","online",38,"a","15","yes",1,472,"call","transitive","türkce","ingilizce/italyanca",21,"female","right","monolingual",1,"grammatical","singular","Gram sg attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M13","online",19,"a","7","yes",1,519,"loose_weight","unaccusative","türkce","ingilizce/italyanca",21,"female","right","monolingual",1,"grammatical","singular","Gram sg attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M13","online",60,"c","25","no",1,1251,"sit","unergative","türkce","ingilizce/italyanca",21,"female","right","monolingual",0,"ungrammatical","singular","Ungram sg attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M13","online",61,"d","18","no",1,472,"talk","unergative","türkce","ingilizce/italyanca",21,"female","right","monolingual",0,"ungrammatical","plural","Ungram pl attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M13","online",23,"d","34","no",1,598,"get_up","unergative","türkce","ingilizce/italyanca",21,"female","right","monolingual",0,"ungrammatical","plural","Ungram pl attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M13","online",24,"b","20","yes",1,505,"drink","transitive","türkce","ingilizce/italyanca",21,"female","right","monolingual",1,"grammatical","plural","Gram pl attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M13","online",65,"d","38","yes",0,503,"get_lost","unaccusative","türkce","ingilizce/italyanca",21,"female","right","monolingual",1,"ungrammatical","plural","Ungram pl attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M13","online",51,"d","30","yes",0,1081,"get_hungry","unaccusative","türkce","ingilizce/italyanca",21,"female","right","monolingual",1,"ungrammatical","plural","Ungram pl attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M13","online",52,"b","12","yes",1,255,"emerge","unergative","türkce","ingilizce/italyanca",21,"female","right","monolingual",1,"grammatical","plural","Gram pl attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M13","online",35,"b","36","yes",1,580,"walk","unergative","türkce","ingilizce/italyanca",21,"female","right","monolingual",1,"grammatical","plural","Gram pl attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M13","online",75,"a","11","yes",1,441,"walk_around","unergative","türkce","ingilizce/italyanca",21,"female","right","monolingual",1,"grammatical","singular","Gram sg attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M13","online",4,"d","6","no",1,861,"get_bored","unaccusative","türkce","ingilizce/italyanca",21,"female","right","monolingual",0,"ungrammatical","plural","Ungram pl attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M13","online",80,"a","23","yes",1,409,"shut_up","unergative","türkce","ingilizce/italyanca",21,"female","right","monolingual",1,"grammatical","singular","Gram sg attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M13","online",7,"b","28","yes",1,597,"get_sick","unaccusative","türkce","ingilizce/italyanca",21,"female","right","monolingual",1,"grammatical","plural","Gram pl attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M13","online",8,"d","14","no",1,1753,"wander","unergative","türkce","ingilizce/italyanca",21,"female","right","monolingual",0,"ungrammatical","plural","Ungram pl attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M13","online",59,"c","21","no",1,611,"die","unaccusative","türkce","ingilizce/italyanca",21,"female","right","monolingual",0,"ungrammatical","singular","Ungram sg attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M13","online",1,"c","33","no",1,1439,"struggle","unaccusative","türkce","ingilizce/italyanca",21,"female","right","monolingual",0,"ungrammatical","singular","Ungram sg attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M13","online",31,"c","13","yes",0,1051,"become_angry","unergative","türkce","ingilizce/italyanca",21,"female","right","monolingual",1,"ungrammatical","singular","Ungram sg attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M13","online",33,"a","3","yes",1,581,"walk_away","unergative","türkce","ingilizce/italyanca",21,"female","right","monolingual",1,"grammatical","singular","Gram sg attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M13","online",2,"a","39","yes",1,1143,"grow","unaccusative","türkce","ingilizce/italyanca",21,"female","right","monolingual",1,"grammatical","singular","Gram sg attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M13","online",32,"c","17","no",1,941,"behave","unergative","türkce","ingilizce/italyanca",21,"female","right","monolingual",0,"ungrammatical","singular","Ungram sg attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M14","online",67,"c","28","no",1,754,"get_sick","unaccusative","türkce","ingilizce/italyanca",20,"female","right","monolingual",0,"ungrammatical","singular","Ungram sg attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M14","online",5,"a","14","yes",1,1862,"wander","unergative","türkce","ingilizce/italyanca",20,"female","right","monolingual",1,"grammatical","singular","Gram sg attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M14","online",7,"c","24","yes",0,1361,"be_late","unaccusative","türkce","ingilizce/italyanca",20,"female","right","monolingual",1,"ungrammatical","singular","Ungram sg attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M14","online",4,"b","7","yes",1,1579,"loose_weight","unaccusative","türkce","ingilizce/italyanca",20,"female","right","monolingual",1,"grammatical","plural","Gram pl attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M14","online",65,"a","18","yes",1,347,"talk","unergative","türkce","ingilizce/italyanca",20,"female","right","monolingual",1,"grammatical","singular","Gram sg attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M14","online",66,"d","1","no",1,1253,"jump","unergative","türkce","ingilizce/italyanca",20,"female","right","monolingual",0,"ungrammatical","plural","Ungram pl attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M14","online",23,"d","37","no",1,1267,"turn_pale","unaccusative","türkce","ingilizce/italyanca",20,"female","right","monolingual",0,"ungrammatical","plural","Ungram pl attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M14","online",35,"c","16","no",1,613,"yell","unergative","türkce","ingilizce/italyanca",20,"female","right","monolingual",0,"ungrammatical","singular","Ungram sg attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M14","online",24,"c","36","no",1,565,"walk","unergative","türkce","ingilizce/italyanca",20,"female","right","monolingual",0,"ungrammatical","singular","Ungram sg attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M14","online",50,"a","22","yes",1,502,"have_fun","unaccusative","türkce","ingilizce/italyanca",20,"female","right","monolingual",1,"grammatical","singular","Gram sg attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M14","online",51,"c","32","no",1,551,"lie_down","unergative","türkce","ingilizce/italyanca",20,"female","right","monolingual",0,"ungrammatical","singular","Ungram sg attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M14","online",61,"b","19","yes",1,785,"work","unergative","türkce","ingilizce/italyanca",20,"female","right","monolingual",1,"grammatical","plural","Gram pl attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M14","online",63,"c","4","no",1,347,"laugh","unergative","türkce","ingilizce/italyanca",20,"female","right","monolingual",0,"ungrammatical","singular","Ungram sg attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M14","online",36,"d","9","no",1,488,"go_to_bed","unergative","türkce","ingilizce/italyanca",20,"female","right","monolingual",0,"ungrammatical","plural","Ungram pl attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M14","online",13,"b","11","yes",1,705,"walk_around","unergative","türkce","ingilizce/italyanca",20,"female","right","monolingual",1,"grammatical","plural","Gram pl attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M14","online",74,"c","40","no",1,830,"grow_taller","unaccusative","türkce","ingilizce/italyanca",20,"female","right","monolingual",0,"ungrammatical","singular","Ungram sg attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M14","online",33,"a","10","yes",1,411,"run","unergative","türkce","ingilizce/italyanca",20,"female","right","monolingual",1,"grammatical","singular","Gram sg attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M14","online",10,"a","30","yes",1,645,"get_hungry","unaccusative","türkce","ingilizce/italyanca",20,"female","right","monolingual",1,"grammatical","singular","Gram sg attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M14","online",78,"d","25","no",1,471,"sit","unergative","türkce","ingilizce/italyanca",20,"female","right","monolingual",0,"ungrammatical","plural","Ungram pl attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M14","online",17,"b","15","yes",1,583,"call","transitive","türkce","ingilizce/italyanca",20,"female","right","monolingual",1,"grammatical","plural","Gram pl attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M14","online",18,"c","8","no",1,503,"sleep","unergative","türkce","ingilizce/italyanca",20,"female","right","monolingual",0,"ungrammatical","singular","Ungram sg attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M14","online",44,"a","34","yes",1,379,"get_up","unergative","türkce","ingilizce/italyanca",20,"female","right","monolingual",1,"grammatical","singular","Gram sg attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M14","online",46,"b","23","yes",1,1048,"shut_up","unergative","türkce","ingilizce/italyanca",20,"female","right","monolingual",1,"grammatical","plural","Gram pl attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M14","online",22,"d","21","no",1,987,"die","unaccusative","türkce","ingilizce/italyanca",20,"female","right","monolingual",0,"ungrammatical","plural","Ungram pl attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M14","online",11,"c","12","no",1,1002,"emerge","unergative","türkce","ingilizce/italyanca",20,"female","right","monolingual",0,"ungrammatical","singular","Ungram sg attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M14","online",56,"d","13","yes",0,473,"become_angry","unergative","türkce","ingilizce/italyanca",20,"female","right","monolingual",1,"ungrammatical","plural","Ungram pl attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M14","online",54,"d","29","no",1,1454,"be_cold","unaccusative","türkce","ingilizce/italyanca",20,"female","right","monolingual",0,"ungrammatical","plural","Ungram pl attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M14","online",57,"c","20","no",1,834,"drink","transitive","türkce","ingilizce/italyanca",20,"female","right","monolingual",0,"ungrammatical","singular","Ungram sg attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M14","online",19,"b","3","yes",1,566,"walk_away","unergative","türkce","ingilizce/italyanca",20,"female","right","monolingual",1,"grammatical","plural","Gram pl attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M14","online",20,"d","5","no",1,1485,"cry","unergative","türkce","ingilizce/italyanca",20,"female","right","monolingual",0,"ungrammatical","plural","Ungram pl attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M14","online",75,"b","39","yes",1,908,"grow","unaccusative","türkce","ingilizce/italyanca",20,"female","right","monolingual",1,"grammatical","plural","Gram pl attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M14","online",60,"d","17","no",1,769,"behave","unergative","türkce","ingilizce/italyanca",20,"female","right","monolingual",0,"ungrammatical","plural","Ungram pl attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M14","online",34,"a","26","yes",1,425,"escape","unaccusative","türkce","ingilizce/italyanca",20,"female","right","monolingual",1,"grammatical","singular","Gram sg attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M14","online",68,"a","2","yes",1,503,"faint","unaccusative","türkce","ingilizce/italyanca",20,"female","right","monolingual",1,"grammatical","singular","Gram sg attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M14","online",69,"b","35","yes",1,986,"wake_up","unaccusative","türkce","ingilizce/italyanca",20,"female","right","monolingual",1,"grammatical","plural","Gram pl attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M14","online",71,"b","31","yes",1,457,"rejoice","unaccusative","türkce","ingilizce/italyanca",20,"female","right","monolingual",1,"grammatical","plural","Gram pl attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M14","online",48,"a","6","yes",1,536,"get_bored","unaccusative","türkce","ingilizce/italyanca",20,"female","right","monolingual",1,"grammatical","singular","Gram sg attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M14","online",47,"d","33","no",1,440,"struggle","unaccusative","türkce","ingilizce/italyanca",20,"female","right","monolingual",0,"ungrammatical","plural","Ungram pl attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M14","online",16,"a","38","yes",1,660,"get_lost","unaccusative","türkce","ingilizce/italyanca",20,"female","right","monolingual",1,"grammatical","singular","Gram sg attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M15","online",35,"b","8","yes",1,596,"sleep","unergative","türkce","fransizca/ingilizce",20,"female","right","monolingual",1,"grammatical","plural","Gram pl attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M15","online",63,"c","5","no",1,549,"cry","unergative","türkce","fransizca/ingilizce",20,"female","right","monolingual",0,"ungrammatical","singular","Ungram sg attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M15","online",52,"b","16","no",0,534,"yell","unergative","türkce","fransizca/ingilizce",20,"female","right","monolingual",0,"grammatical","plural","Gram pl attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M15","online",74,"b","4","yes",1,1485,"laugh","unergative","türkce","fransizca/ingilizce",20,"female","right","monolingual",1,"grammatical","plural","Gram pl attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M15","online",7,"b","32","yes",1,1627,"lie_down","unergative","türkce","fransizca/ingilizce",20,"female","right","monolingual",1,"grammatical","plural","Gram pl attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M15","online",76,"b","20","no",0,1129,"drink","transitive","türkce","fransizca/ingilizce",20,"female","right","monolingual",0,"grammatical","plural","Gram pl attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M15","online",17,"b","40","yes",1,1329,"grow_taller","unaccusative","türkce","fransizca/ingilizce",20,"female","right","monolingual",1,"grammatical","plural","Gram pl attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M15","online",18,"d","10","no",1,393,"run","unergative","türkce","fransizca/ingilizce",20,"female","right","monolingual",0,"ungrammatical","plural","Ungram pl attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M15","online",15,"a","11","yes",1,410,"walk_around","unergative","türkce","fransizca/ingilizce",20,"female","right","monolingual",1,"grammatical","singular","Gram sg attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M15","online",28,"c","13","no",1,566,"become_angry","unergative","türkce","fransizca/ingilizce",20,"female","right","monolingual",0,"ungrammatical","singular","Ungram sg attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M15","online",21,"b","28","yes",1,378,"get_sick","unaccusative","türkce","fransizca/ingilizce",20,"female","right","monolingual",1,"grammatical","plural","Gram pl attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M15","online",26,"d","6","no",1,801,"get_bored","unaccusative","türkce","fransizca/ingilizce",20,"female","right","monolingual",0,"ungrammatical","plural","Ungram pl attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M15","online",69,"a","31","yes",1,580,"rejoice","unaccusative","türkce","fransizca/ingilizce",20,"female","right","monolingual",1,"grammatical","singular","Gram sg attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M15","online",33,"b","24","yes",1,1891,"be_late","unaccusative","türkce","fransizca/ingilizce",20,"female","right","monolingual",1,"grammatical","plural","Gram pl attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M15","online",66,"d","22","no",1,519,"have_fun","unaccusative","türkce","fransizca/ingilizce",20,"female","right","monolingual",0,"ungrammatical","plural","Ungram pl attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M15","online",38,"c","37","no",1,1002,"turn_pale","unaccusative","türkce","fransizca/ingilizce",20,"female","right","monolingual",0,"ungrammatical","singular","Ungram sg attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M15","online",40,"c","29","no",1,690,"be_cold","unaccusative","türkce","fransizca/ingilizce",20,"female","right","monolingual",0,"ungrammatical","singular","Ungram sg attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M15","online",6,"b","12","yes",1,471,"emerge","unergative","türkce","fransizca/ingilizce",20,"female","right","monolingual",1,"grammatical","plural","Gram pl attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M15","online",8,"c","9","no",1,862,"go_to_bed","unergative","türkce","fransizca/ingilizce",20,"female","right","monolingual",0,"ungrammatical","singular","Ungram sg attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M15","online",53,"d","2","no",1,596,"faint","unaccusative","türkce","fransizca/ingilizce",20,"female","right","monolingual",0,"ungrammatical","plural","Ungram pl attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M15","online",54,"a","7","yes",1,360,"loose_weight","unaccusative","türkce","fransizca/ingilizce",20,"female","right","monolingual",1,"grammatical","singular","Gram sg attr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
