"subj","RT","cond","Attractor","Grammaticality","Accuracy","Response","Experiment"
35,1.14799499512,3,"Singular","Ungrammatical",1,0,"Experiment 3"
35,0.830168008804,3,"Singular","Ungrammatical",1,0,"Experiment 3"
35,1.21568799019,3,"Singular","Ungrammatical",1,0,"Experiment 3"
35,1.08081912994,1,"Singular","Grammatical",1,1,"Experiment 3"
35,0.84697508812,1,"Singular","Grammatical",1,1,"Experiment 3"
35,1.36441397667,4,"Plural","Ungrammatical",0,1,"Experiment 3"
35,1.39864802361,4,"Plural","Ungrammatical",1,0,"Experiment 3"
35,1.03088712692,4,"Plural","Ungrammatical",1,0,"Experiment 3"
35,1.73108816147,2,"Plural","Grammatical",1,1,"Experiment 3"
35,1.03099393845,2,"Plural","Grammatical",1,1,"Experiment 3"
35,1.17940092087,1,"Singular","Grammatical",1,1,"Experiment 3"
35,1.44648814201,4,"Plural","Ungrammatical",0,1,"Experiment 3"
35,1.24629688263,3,"Singular","Ungrammatical",1,0,"Experiment 3"
35,1.11390686035,3,"Singular","Ungrammatical",1,0,"Experiment 3"
35,1.23137688637,1,"Singular","Grammatical",1,1,"Experiment 3"
35,1.01377296448,4,"Plural","Ungrammatical",1,0,"Experiment 3"
35,0.896807909012,1,"Singular","Grammatical",1,1,"Experiment 3"
35,0.814568996429,1,"Singular","Grammatical",1,1,"Experiment 3"
35,0.797032117844,2,"Plural","Grammatical",1,1,"Experiment 3"
35,1.04608297348,2,"Plural","Grammatical",1,1,"Experiment 3"
35,1.04753708839,4,"Plural","Ungrammatical",1,0,"Experiment 3"
35,0.89771604538,3,"Singular","Ungrammatical",1,0,"Experiment 3"
35,1.17972898483,2,"Plural","Grammatical",1,1,"Experiment 3"
35,1.06471610069,3,"Singular","Ungrammatical",1,0,"Experiment 3"
35,1.13107299805,4,"Plural","Ungrammatical",1,0,"Experiment 3"
35,1.49595808983,1,"Singular","Grammatical",1,1,"Experiment 3"
35,1.77910208702,4,"Plural","Ungrammatical",1,0,"Experiment 3"
35,1.76625108719,2,"Plural","Grammatical",1,1,"Experiment 3"
35,0.980944156647,3,"Singular","Ungrammatical",1,0,"Experiment 3"
35,1.5313410759,1,"Singular","Grammatical",1,1,"Experiment 3"
35,0.96330499649,2,"Plural","Grammatical",1,1,"Experiment 3"
35,1.19807195663,2,"Plural","Grammatical",0,0,"Experiment 3"
35,1.04733085632,2,"Plural","Grammatical",1,1,"Experiment 3"
35,1.89856886864,2,"Plural","Grammatical",0,0,"Experiment 3"
35,1.46486592293,1,"Singular","Grammatical",0,0,"Experiment 3"
35,1.48024916649,1,"Singular","Grammatical",0,0,"Experiment 3"
35,1.54732990265,3,"Singular","Ungrammatical",0,1,"Experiment 3"
35,1.128895998,1,"Singular","Grammatical",1,1,"Experiment 3"
35,0.896473884583,3,"Singular","Ungrammatical",1,0,"Experiment 3"
35,0.979697942734,1,"Singular","Grammatical",1,1,"Experiment 3"
35,1.31499195099,4,"Plural","Ungrammatical",0,1,"Experiment 3"
35,0.828717947006,1,"Singular","Grammatical",1,1,"Experiment 3"
35,1.11282205582,2,"Plural","Grammatical",1,1,"Experiment 3"
35,1.19771003723,3,"Singular","Ungrammatical",1,0,"Experiment 3"
35,1.56553006172,4,"Plural","Ungrammatical",0,1,"Experiment 3"
36,1.19533514977,3,"Singular","Ungrammatical",1,0,"Experiment 3"
36,1.33180212975,1,"Singular","Grammatical",1,1,"Experiment 3"
36,1.53193593025,3,"Singular","Ungrammatical",0,1,"Experiment 3"
36,1.68122792244,3,"Singular","Ungrammatical",0,1,"Experiment 3"
36,1.2309949398,4,"Plural","Ungrammatical",1,0,"Experiment 3"
36,1.33146500587,4,"Plural","Ungrammatical",0,1,"Experiment 3"
36,1.14786505699,2,"Plural","Grammatical",1,1,"Experiment 3"
36,1.13069915771,2,"Plural","Grammatical",1,1,"Experiment 3"
36,1.31340503693,3,"Singular","Ungrammatical",1,0,"Experiment 3"
36,1.51368999481,2,"Plural","Grammatical",0,0,"Experiment 3"
36,1.24820399284,1,"Singular","Grammatical",1,1,"Experiment 3"
36,1.31317400932,2,"Plural","Grammatical",0,0,"Experiment 3"
36,1.4984061718,4,"Plural","Ungrammatical",0,1,"Experiment 3"
36,1.19749593735,2,"Plural","Grammatical",1,1,"Experiment 3"
36,1.26348280907,1,"Singular","Grammatical",1,1,"Experiment 3"
36,0.91509103775,4,"Plural","Ungrammatical",0,1,"Experiment 3"
36,1.18102383614,1,"Singular","Grammatical",1,1,"Experiment 3"
36,1.39749693871,3,"Singular","Ungrammatical",1,0,"Experiment 3"
36,0.814586162567,2,"Plural","Grammatical",1,1,"Experiment 3"
36,0.996031999588,4,"Plural","Ungrammatical",1,0,"Experiment 3"
36,0.746928930283,4,"Plural","Ungrammatical",0,1,"Experiment 3"
36,1.28158998489,3,"Singular","Ungrammatical",1,0,"Experiment 3"
36,1.01437091827,2,"Plural","Grammatical",1,1,"Experiment 3"
36,0.863223075867,4,"Plural","Ungrammatical",0,1,"Experiment 3"
36,1.08131599426,4,"Plural","Ungrammatical",0,1,"Experiment 3"
36,1.29804301262,3,"Singular","Ungrammatical",1,0,"Experiment 3"
36,1.21397614479,2,"Plural","Grammatical",1,1,"Experiment 3"
36,0.714594125748,3,"Singular","Ungrammatical",1,0,"Experiment 3"
36,0.829960107803,4,"Plural","Ungrammatical",0,1,"Experiment 3"
36,1.14784407616,1,"Singular","Grammatical",1,1,"Experiment 3"
36,1.09718585014,2,"Plural","Grammatical",0,0,"Experiment 3"
36,1.14664316177,1,"Singular","Grammatical",1,1,"Experiment 3"
36,0.696784973145,4,"Plural","Ungrammatical",0,1,"Experiment 3"
36,1.34757804871,1,"Singular","Grammatical",1,1,"Experiment 3"
36,0.898722887039,4,"Plural","Ungrammatical",0,1,"Experiment 3"
36,0.713735103607,4,"Plural","Ungrammatical",0,1,"Experiment 3"
36,0.93075299263,1,"Singular","Grammatical",1,1,"Experiment 3"
36,1.44699478149,3,"Singular","Ungrammatical",0,1,"Experiment 3"
36,1.74834799767,2,"Plural","Grammatical",1,1,"Experiment 3"
36,0.681162834167,4,"Plural","Ungrammatical",1,0,"Experiment 3"
36,1.14700698853,3,"Singular","Ungrammatical",1,0,"Experiment 3"
36,1.14720392227,1,"Singular","Grammatical",0,0,"Experiment 3"
36,1.13104486465,1,"Singular","Grammatical",1,1,"Experiment 3"
36,0.946746826172,1,"Singular","Grammatical",1,1,"Experiment 3"
36,1.28169488907,2,"Plural","Grammatical",0,0,"Experiment 3"
36,0.947598934174,1,"Singular","Grammatical",1,1,"Experiment 3"
36,1.01381707191,1,"Singular","Grammatical",1,1,"Experiment 3"
36,1.6312558651,3,"Singular","Ungrammatical",0,1,"Experiment 3"
36,1.17923808098,2,"Plural","Grammatical",1,1,"Experiment 3"
36,1.19737482071,2,"Plural","Grammatical",1,1,"Experiment 3"
36,1.33103108406,1,"Singular","Grammatical",1,1,"Experiment 3"
36,1.53124094009,2,"Plural","Grammatical",1,1,"Experiment 3"
36,1.31219911575,4,"Plural","Ungrammatical",0,1,"Experiment 3"
36,0.997776985168,3,"Singular","Ungrammatical",0,1,"Experiment 3"
36,1.1132619381,2,"Plural","Grammatical",1,1,"Experiment 3"
36,1.11468195915,3,"Singular","Ungrammatical",0,1,"Experiment 3"
36,1.18072104454,3,"Singular","Ungrammatical",1,0,"Experiment 3"
36,1.09840297699,4,"Plural","Ungrammatical",1,0,"Experiment 3"
36,0.864358901978,1,"Singular","Grammatical",1,1,"Experiment 3"
37,0.895952939987,3,"Singular","Ungrammatical",1,0,"Experiment 3"
37,0.863924026489,1,"Singular","Grammatical",1,1,"Experiment 3"
37,0.814455986023,3,"Singular","Ungrammatical",1,0,"Experiment 3"
37,0.881431102753,3,"Singular","Ungrammatical",1,0,"Experiment 3"
37,0.863682031631,4,"Plural","Ungrammatical",1,0,"Experiment 3"
37,0.965437889099,4,"Plural","Ungrammatical",1,0,"Experiment 3"
37,1.3306760788,1,"Singular","Grammatical",1,1,"Experiment 3"
37,1.18156003952,1,"Singular","Grammatical",1,1,"Experiment 3"
37,1.04784584045,1,"Singular","Grammatical",1,1,"Experiment 3"
37,1.01406598091,2,"Plural","Grammatical",0,0,"Experiment 3"
37,1.04713702202,3,"Singular","Ungrammatical",1,0,"Experiment 3"
37,1.36480998993,3,"Singular","Ungrammatical",1,0,"Experiment 3"
37,1.01385211945,4,"Plural","Ungrammatical",1,0,"Experiment 3"
37,1.01576709747,3,"Singular","Ungrammatical",1,0,"Experiment 3"
37,0.996161937714,3,"Singular","Ungrammatical",1,0,"Experiment 3"
37,1.33177495003,2,"Plural","Grammatical",1,1,"Experiment 3"
37,0.930845022202,1,"Singular","Grammatical",1,1,"Experiment 3"
37,1.2152299881,1,"Singular","Grammatical",1,1,"Experiment 3"
37,2.3657541275,4,"Plural","Ungrammatical",0,1,"Experiment 3"
37,2.01467418671,2,"Plural","Grammatical",0,0,"Experiment 3"
37,1.18160700798,3,"Singular","Ungrammatical",1,0,"Experiment 3"
37,1.11569595337,1,"Singular","Grammatical",1,1,"Experiment 3"
37,0.830664873123,1,"Singular","Grammatical",1,1,"Experiment 3"
37,0.813588857651,1,"Singular","Grammatical",1,1,"Experiment 3"
37,0.946001052856,2,"Plural","Grammatical",1,1,"Experiment 3"
37,1.93112802505,4,"Plural","Ungrammatical",1,0,"Experiment 3"
37,1.88087797165,2,"Plural","Grammatical",1,1,"Experiment 3"
37,1.5317530632,4,"Plural","Ungrammatical",1,0,"Experiment 3"
37,1.01527094841,1,"Singular","Grammatical",1,1,"Experiment 3"
37,1.68246197701,2,"Plural","Grammatical",1,1,"Experiment 3"
37,1.11363101006,2,"Plural","Grammatical",1,1,"Experiment 3"
37,1.23309612274,4,"Plural","Ungrammatical",1,0,"Experiment 3"
37,1.49913716316,2,"Plural","Grammatical",1,1,"Experiment 3"
37,1.14731502533,2,"Plural","Grammatical",1,1,"Experiment 3"
37,0.880661010742,2,"Plural","Grammatical",1,1,"Experiment 3"
37,1.38099694252,3,"Singular","Ungrammatical",1,0,"Experiment 3"
37,0.8638920784,1,"Singular","Grammatical",1,1,"Experiment 3"
37,1.01417613029,3,"Singular","Ungrammatical",1,0,"Experiment 3"
37,1.96430897713,1,"Singular","Grammatical",1,1,"Experiment 3"
37,0.746151924133,2,"Plural","Grammatical",1,1,"Experiment 3"
37,1.09623193741,4,"Plural","Ungrammatical",0,1,"Experiment 3"
37,1.39741301537,1,"Singular","Grammatical",1,1,"Experiment 3"
37,0.831439971924,3,"Singular","Ungrammatical",1,0,"Experiment 3"
37,1.31251215935,3,"Singular","Ungrammatical",1,0,"Experiment 3"
37,0.864856004715,2,"Plural","Grammatical",1,1,"Experiment 3"
37,0.897103071213,4,"Plural","Ungrammatical",1,0,"Experiment 3"
37,0.914607048035,3,"Singular","Ungrammatical",1,0,"Experiment 3"
37,0.998102903366,1,"Singular","Grammatical",1,1,"Experiment 3"
37,2.79932808876,4,"Plural","Ungrammatical",1,0,"Experiment 3"
37,1.43276190758,3,"Singular","Ungrammatical",0,1,"Experiment 3"
37,2.04861783981,4,"Plural","Ungrammatical",0,1,"Experiment 3"
37,1.1797440052,4,"Plural","Ungrammatical",1,0,"Experiment 3"
37,1.33112812042,2,"Plural","Grammatical",1,1,"Experiment 3"
37,1.16513705254,3,"Singular","Ungrammatical",1,0,"Experiment 3"
37,1.61438298225,2,"Plural","Grammatical",1,1,"Experiment 3"
37,1.23164105415,4,"Plural","Ungrammatical",1,0,"Experiment 3"
37,1.16459703445,1,"Singular","Grammatical",1,1,"Experiment 3"
37,1.28130698204,4,"Plural","Ungrammatical",0,1,"Experiment 3"
37,1.21477818489,2,"Plural","Grammatical",1,1,"Experiment 3"
38,1.26092886925,4,"Plural","Ungrammatical",1,0,"Experiment 3"
38,1.164249897,1,"Singular","Grammatical",1,1,"Experiment 3"
38,1.11301517487,1,"Singular","Grammatical",0,0,"Experiment 3"
38,1.8313729763,2,"Plural","Grammatical",1,1,"Experiment 3"
38,1.14714193344,1,"Singular","Grammatical",1,1,"Experiment 3"
38,1.63006401062,3,"Singular","Ungrammatical",1,0,"Experiment 3"
38,2.06299591064,4,"Plural","Ungrammatical",1,0,"Experiment 3"
38,1.38117790222,2,"Plural","Grammatical",1,1,"Experiment 3"
38,1.89695596695,1,"Singular","Grammatical",1,1,"Experiment 3"
38,1.61415910721,3,"Singular","Ungrammatical",1,0,"Experiment 3"
38,1.06438803673,4,"Plural","Ungrammatical",1,0,"Experiment 3"
38,0.747262954712,3,"Singular","Ungrammatical",1,0,"Experiment 3"
38,2.18069195747,2,"Plural","Grammatical",0,0,"Experiment 3"
38,1.96374106407,2,"Plural","Grammatical",1,1,"Experiment 3"
38,0.964679956436,3,"Singular","Ungrammatical",1,0,"Experiment 3"
38,1.63212394714,4,"Plural","Ungrammatical",1,0,"Experiment 3"
38,1.13102793694,1,"Singular","Grammatical",1,1,"Experiment 3"
38,0.929243087769,1,"Singular","Grammatical",1,1,"Experiment 3"
38,1.49716806412,2,"Plural","Grammatical",1,1,"Experiment 3"
38,1.26465082169,3,"Singular","Ungrammatical",1,0,"Experiment 3"
38,0.880135059357,3,"Singular","Ungrammatical",1,0,"Experiment 3"
38,1.76628613472,4,"Plural","Ungrammatical",1,0,"Experiment 3"
38,1.46517205238,1,"Singular","Grammatical",0,0,"Experiment 3"
38,1.73217916489,1,"Singular","Grammatical",0,0,"Experiment 3"
38,2.9832379818,2,"Plural","Grammatical",1,1,"Experiment 3"
38,0.94867515564,3,"Singular","Ungrammatical",1,0,"Experiment 3"
38,1.88117003441,3,"Singular","Ungrammatical",1,0,"Experiment 3"
38,1.66506314278,2,"Plural","Grammatical",1,1,"Experiment 3"
38,2.03208398819,2,"Plural","Grammatical",1,1,"Experiment 3"
38,2.08220291138,4,"Plural","Ungrammatical",1,0,"Experiment 3"
38,1.68211317062,2,"Plural","Grammatical",1,1,"Experiment 3"
38,1.19716191292,3,"Singular","Ungrammatical",1,0,"Experiment 3"
38,1.53070211411,2,"Plural","Grammatical",1,1,"Experiment 3"
38,2.16467905045,2,"Plural","Grammatical",1,1,"Experiment 3"
38,1.61393690109,3,"Singular","Ungrammatical",1,0,"Experiment 3"
38,1.73165297508,4,"Plural","Ungrammatical",1,0,"Experiment 3"
38,1.66328907013,1,"Singular","Grammatical",0,0,"Experiment 3"
38,1.98193407059,4,"Plural","Ungrammatical",1,0,"Experiment 3"
38,2.1488301754,1,"Singular","Grammatical",1,1,"Experiment 3"
38,1.59808921814,2,"Plural","Grammatical",0,0,"Experiment 3"
38,2.03201794624,3,"Singular","Ungrammatical",1,0,"Experiment 3"
38,1.66446113586,1,"Singular","Grammatical",1,1,"Experiment 3"
38,1.44783711433,3,"Singular","Ungrammatical",1,0,"Experiment 3"
38,1.58157992363,2,"Plural","Grammatical",1,1,"Experiment 3"
38,2.08178281784,1,"Singular","Grammatical",1,1,"Experiment 3"
38,1.23286414146,1,"Singular","Grammatical",1,1,"Experiment 3"
38,1.03229188919,4,"Plural","Ungrammatical",1,0,"Experiment 3"
38,0.729603052139,4,"Plural","Ungrammatical",1,0,"Experiment 3"
38,1.14805197716,2,"Plural","Grammatical",1,1,"Experiment 3"
38,1.49835300446,2,"Plural","Grammatical",1,1,"Experiment 3"
38,2.19873595238,4,"Plural","Ungrammatical",0,1,"Experiment 3"
38,1.28208994865,1,"Singular","Grammatical",1,1,"Experiment 3"
38,1.99867296219,4,"Plural","Ungrammatical",1,0,"Experiment 3"
38,1.01409888268,4,"Plural","Ungrammatical",1,0,"Experiment 3"
38,0.932623147964,3,"Singular","Ungrammatical",1,0,"Experiment 3"
38,2.04870295525,1,"Singular","Grammatical",1,1,"Experiment 3"
38,1.21424388885,3,"Singular","Ungrammatical",1,0,"Experiment 3"
38,1.06376695633,3,"Singular","Ungrammatical",1,0,"Experiment 3"
38,1.43203997612,4,"Plural","Ungrammatical",1,0,"Experiment 3"
38,0.580412864685,4,"Plural","Ungrammatical",1,0,"Experiment 3"
39,2.04567503929,1,"Singular","Grammatical",1,1,"Experiment 3"
39,1.6475610733,1,"Singular","Grammatical",1,1,"Experiment 3"
39,1.14748311043,4,"Plural","Ungrammatical",1,0,"Experiment 3"
39,0.730251073837,3,"Singular","Ungrammatical",1,0,"Experiment 3"
39,1.54757499695,1,"Singular","Grammatical",1,1,"Experiment 3"
39,1.54793381691,4,"Plural","Ungrammatical",0,1,"Experiment 3"
39,2.59931516647,3,"Singular","Ungrammatical",1,0,"Experiment 3"
39,1.84695100784,4,"Plural","Ungrammatical",1,0,"Experiment 3"
39,0.897374153137,1,"Singular","Grammatical",1,1,"Experiment 3"
39,1.96483397484,1,"Singular","Grammatical",1,1,"Experiment 3"
39,3.01682591438,2,"Plural","Grammatical",1,1,"Experiment 3"
39,1.01408195496,1,"Singular","Grammatical",1,1,"Experiment 3"
39,1.07976603508,2,"Plural","Grammatical",0,0,"Experiment 3"
39,0.896260976791,3,"Singular","Ungrammatical",1,0,"Experiment 3"
39,0.847062110901,4,"Plural","Ungrammatical",0,1,"Experiment 3"
39,0.698395013809,3,"Singular","Ungrammatical",1,0,"Experiment 3"
39,1.03056907654,2,"Plural","Grammatical",1,1,"Experiment 3"
39,1.43095707893,2,"Plural","Grammatical",1,1,"Experiment 3"
39,0.963666915894,2,"Plural","Grammatical",1,1,"Experiment 3"
39,1.36506700516,2,"Plural","Grammatical",1,1,"Experiment 3"
39,1.23141098022,1,"Singular","Grammatical",1,1,"Experiment 3"
39,1.61500906944,4,"Plural","Ungrammatical",1,0,"Experiment 3"
39,1.24846100807,3,"Singular","Ungrammatical",0,1,"Experiment 3"
39,1.31473588943,2,"Plural","Grammatical",1,1,"Experiment 3"
39,0.915588855743,3,"Singular","Ungrammatical",0,1,"Experiment 3"
39,0.947302103043,4,"Plural","Ungrammatical",1,0,"Experiment 3"
39,0.831290960312,2,"Plural","Grammatical",1,1,"Experiment 3"
39,0.84584403038,4,"Plural","Ungrammatical",1,0,"Experiment 3"
39,1.14686179161,1,"Singular","Grammatical",1,1,"Experiment 3"
39,0.814254045486,1,"Singular","Grammatical",1,1,"Experiment 3"
39,0.831297874451,1,"Singular","Grammatical",1,1,"Experiment 3"
39,0.996837854385,3,"Singular","Ungrammatical",0,1,"Experiment 3"
39,0.797154188156,1,"Singular","Grammatical",1,1,"Experiment 3"
39,0.798314809799,4,"Plural","Ungrammatical",0,1,"Experiment 3"
39,0.797506093979,1,"Singular","Grammatical",1,1,"Experiment 3"
39,1.16466903687,4,"Plural","Ungrammatical",0,1,"Experiment 3"
39,2.36624693871,2,"Plural","Grammatical",0,0,"Experiment 3"
39,0.881242990494,3,"Singular","Ungrammatical",1,0,"Experiment 3"
39,0.614796161652,2,"Plural","Grammatical",1,1,"Experiment 3"
39,0.680294036865,1,"Singular","Grammatical",1,1,"Experiment 3"
39,1.16320204735,1,"Singular","Grammatical",1,1,"Experiment 3"
39,0.780570983887,4,"Plural","Ungrammatical",0,1,"Experiment 3"
39,1.41578912735,3,"Singular","Ungrammatical",0,1,"Experiment 3"
39,0.947677850723,3,"Singular","Ungrammatical",0,1,"Experiment 3"
39,0.898756980896,4,"Plural","Ungrammatical",0,1,"Experiment 3"
39,1.74694991112,1,"Singular","Grammatical",1,1,"Experiment 3"
39,0.729184150696,2,"Plural","Grammatical",1,1,"Experiment 3"
39,1.51393604279,3,"Singular","Ungrammatical",1,0,"Experiment 3"
39,0.846230983734,2,"Plural","Grammatical",0,0,"Experiment 3"
39,1.33161211014,4,"Plural","Ungrammatical",0,1,"Experiment 3"
39,1.48110294342,3,"Singular","Ungrammatical",1,0,"Experiment 3"
39,0.647114038467,4,"Plural","Ungrammatical",0,1,"Experiment 3"
39,0.896581888199,3,"Singular","Ungrammatical",0,1,"Experiment 3"
39,2.33040904999,2,"Plural","Grammatical",0,0,"Experiment 3"
39,0.965255975723,2,"Plural","Grammatical",1,1,"Experiment 3"
39,0.729345083237,2,"Plural","Grammatical",1,1,"Experiment 3"
39,0.712948799133,4,"Plural","Ungrammatical",0,1,"Experiment 3"
39,1.01498579979,3,"Singular","Ungrammatical",1,0,"Experiment 3"
39,0.848737001419,4,"Plural","Ungrammatical",0,1,"Experiment 3"
4,1.11354494095,1,"Singular","Grammatical",1,1,"Experiment 3"
4,0.948200941086,3,"Singular","Ungrammatical",1,0,"Experiment 3"
4,0.931875944138,3,"Singular","Ungrammatical",1,0,"Experiment 3"
4,0.997441053391,4,"Plural","Ungrammatical",0,1,"Experiment 3"
4,0.814287900925,1,"Singular","Grammatical",0,0,"Experiment 3"
4,0.964081048965,2,"Plural","Grammatical",1,1,"Experiment 3"
4,1.53136110306,2,"Plural","Grammatical",0,0,"Experiment 3"
4,0.697192907333,4,"Plural","Ungrammatical",1,0,"Experiment 3"
4,1.38020801544,2,"Plural","Grammatical",0,0,"Experiment 3"
4,1.13023304939,1,"Singular","Grammatical",0,0,"Experiment 3"
4,1.16409087181,4,"Plural","Ungrammatical",0,1,"Experiment 3"
4,1.38184785843,2,"Plural","Grammatical",1,1,"Experiment 3"
4,0.963587999344,1,"Singular","Grammatical",1,1,"Experiment 3"
4,0.879594087601,3,"Singular","Ungrammatical",1,0,"Experiment 3"
4,1.06465697289,4,"Plural","Ungrammatical",0,1,"Experiment 3"
4,0.863329172134,3,"Singular","Ungrammatical",0,1,"Experiment 3"
4,0.897425174713,3,"Singular","Ungrammatical",1,0,"Experiment 3"
4,1.13090705872,1,"Singular","Grammatical",1,1,"Experiment 3"
4,1.2145280838,2,"Plural","Grammatical",1,1,"Experiment 3"
4,0.82936000824,4,"Plural","Ungrammatical",1,0,"Experiment 3"
4,1.19769787788,4,"Plural","Ungrammatical",1,0,"Experiment 3"
4,1.04766488075,3,"Singular","Ungrammatical",1,0,"Experiment 3"
4,0.863578796387,3,"Singular","Ungrammatical",1,0,"Experiment 3"
4,1.38073396683,4,"Plural","Ungrammatical",0,1,"Experiment 3"
4,2.01573395729,4,"Plural","Ungrammatical",1,0,"Experiment 3"
4,0.997045993805,4,"Plural","Ungrammatical",1,0,"Experiment 3"
4,1.83171892166,3,"Singular","Ungrammatical",0,1,"Experiment 3"
4,1.09759402275,4,"Plural","Ungrammatical",0,1,"Experiment 3"
4,0.86474108696,2,"Plural","Grammatical",1,1,"Experiment 3"
4,1.01429080963,1,"Singular","Grammatical",0,0,"Experiment 3"
4,1.9468228817,2,"Plural","Grammatical",1,1,"Experiment 3"
4,1.14676094055,2,"Plural","Grammatical",1,1,"Experiment 3"
4,1.46453595161,4,"Plural","Ungrammatical",0,1,"Experiment 3"
4,1.61428403854,4,"Plural","Ungrammatical",0,1,"Experiment 3"
4,1.54645085335,1,"Singular","Grammatical",1,1,"Experiment 3"
4,0.814013957977,3,"Singular","Ungrammatical",1,0,"Experiment 3"
4,1.06460905075,2,"Plural","Grammatical",1,1,"Experiment 3"
4,1.39791607857,1,"Singular","Grammatical",1,1,"Experiment 3"
4,1.59621095657,1,"Singular","Grammatical",1,1,"Experiment 3"
4,0.997475862503,4,"Plural","Ungrammatical",0,1,"Experiment 3"
4,0.914314031601,1,"Singular","Grammatical",1,1,"Experiment 3"
4,1.21448397636,3,"Singular","Ungrammatical",1,0,"Experiment 3"
4,0.931744813919,2,"Plural","Grammatical",1,1,"Experiment 3"
4,0.99760389328,2,"Plural","Grammatical",1,1,"Experiment 3"
4,1.29762220383,4,"Plural","Ungrammatical",0,1,"Experiment 3"
4,0.713951826096,3,"Singular","Ungrammatical",1,0,"Experiment 3"
4,0.829720020294,3,"Singular","Ungrammatical",1,0,"Experiment 3"
4,0.929347038269,2,"Plural","Grammatical",1,1,"Experiment 3"
4,1.03037118912,1,"Singular","Grammatical",1,1,"Experiment 3"
4,0.695580005646,3,"Singular","Ungrammatical",1,0,"Experiment 3"
4,1.09750294685,2,"Plural","Grammatical",1,1,"Experiment 3"
4,0.814373016357,1,"Singular","Grammatical",1,1,"Experiment 3"
4,0.797567129135,2,"Plural","Grammatical",1,1,"Experiment 3"
4,0.69756603241,1,"Singular","Grammatical",1,1,"Experiment 3"
4,0.947858095169,3,"Singular","Ungrammatical",1,0,"Experiment 3"
4,0.945895910263,2,"Plural","Grammatical",1,1,"Experiment 3"
4,1.06345200539,1,"Singular","Grammatical",1,1,"Experiment 3"
4,1.28116703033,4,"Plural","Ungrammatical",1,0,"Experiment 3"
4,1.09706306458,1,"Singular","Grammatical",0,0,"Experiment 3"
4,0.93106508255,3,"Singular","Ungrammatical",1,0,"Experiment 3"
40,1.04855394363,3,"Singular","Ungrammatical",1,0,"Experiment 3"
40,1.31554818153,2,"Plural","Grammatical",1,1,"Experiment 3"
40,0.931597948074,3,"Singular","Ungrammatical",1,0,"Experiment 3"
40,1.04807901382,4,"Plural","Ungrammatical",1,0,"Experiment 3"
40,1.31349778175,4,"Plural","Ungrammatical",0,1,"Experiment 3"
40,1.76425790787,2,"Plural","Grammatical",0,0,"Experiment 3"
40,1.8152320385,2,"Plural","Grammatical",0,0,"Experiment 3"
40,1.19823789597,4,"Plural","Ungrammatical",0,1,"Experiment 3"
40,1.19748902321,1,"Singular","Grammatical",1,1,"Experiment 3"
40,1.48130893707,2,"Plural","Grammatical",1,1,"Experiment 3"
40,1.01420617104,1,"Singular","Grammatical",1,1,"Experiment 3"
40,1.01470398903,2,"Plural","Grammatical",1,1,"Experiment 3"
40,0.982352972031,1,"Singular","Grammatical",1,1,"Experiment 3"
40,0.863986968994,1,"Singular","Grammatical",1,1,"Experiment 3"
40,1.23111200333,4,"Plural","Ungrammatical",1,0,"Experiment 3"
40,1.08105397224,3,"Singular","Ungrammatical",1,0,"Experiment 3"
40,1.66591691971,1,"Singular","Grammatical",1,1,"Experiment 3"
40,1.21446895599,4,"Plural","Ungrammatical",0,1,"Experiment 3"
40,0.911780118942,1,"Singular","Grammatical",1,1,"Experiment 3"
40,0.731750965118,3,"Singular","Ungrammatical",1,0,"Experiment 3"
40,1.59717106819,2,"Plural","Grammatical",0,0,"Experiment 3"
40,1.81562995911,3,"Singular","Ungrammatical",1,0,"Experiment 3"
40,1.38216805458,4,"Plural","Ungrammatical",0,1,"Experiment 3"
40,0.98014497757,1,"Singular","Grammatical",0,0,"Experiment 3"
40,2.18256497383,3,"Singular","Ungrammatical",1,0,"Experiment 3"
40,1.08059096336,2,"Plural","Grammatical",1,1,"Experiment 3"
40,1.3475458622,1,"Singular","Grammatical",1,1,"Experiment 3"
40,1.08066701889,2,"Plural","Grammatical",0,0,"Experiment 3"
40,0.88051199913,1,"Singular","Grammatical",1,1,"Experiment 3"
40,0.863980054855,3,"Singular","Ungrammatical",0,1,"Experiment 3"
40,1.21431994438,4,"Plural","Ungrammatical",0,1,"Experiment 3"
40,1.08124399185,1,"Singular","Grammatical",1,1,"Experiment 3"
40,1.01418209076,4,"Plural","Ungrammatical",1,0,"Experiment 3"
40,1.16377806664,3,"Singular","Ungrammatical",0,1,"Experiment 3"
40,1.14726996422,4,"Plural","Ungrammatical",0,1,"Experiment 3"
40,1.04504704475,2,"Plural","Grammatical",1,1,"Experiment 3"
40,0.912761211395,3,"Singular","Ungrammatical",1,0,"Experiment 3"
40,1.1627869606,4,"Plural","Ungrammatical",0,1,"Experiment 3"
40,1.86605596542,4,"Plural","Ungrammatical",1,0,"Experiment 3"
40,1.23051095009,3,"Singular","Ungrammatical",1,0,"Experiment 3"
40,1.04653811455,2,"Plural","Grammatical",1,1,"Experiment 3"
40,1.14808106422,2,"Plural","Grammatical",1,1,"Experiment 3"
40,0.997729063034,4,"Plural","Ungrammatical",0,1,"Experiment 3"
40,1.08110308647,3,"Singular","Ungrammatical",0,1,"Experiment 3"
40,1.19717502594,1,"Singular","Grammatical",0,0,"Experiment 3"
40,0.814192056656,1,"Singular","Grammatical",1,1,"Experiment 3"
