"Response","RT","Attractor","Grammaticality","Accuracy","Experiment"
0,0.821,"Plural","Ungrammatical",1,"Experiment 1"
0,0.82,"Plural","Ungrammatical",1,"Experiment 1"
0,0.818,"Plural","Ungrammatical",1,"Experiment 1"
0,0.817,"Plural","Ungrammatical",1,"Experiment 1"
0,0.815,"Plural","Ungrammatical",1,"Experiment 1"
0,0.814,"Plural","Ungrammatical",1,"Experiment 1"
0,0.813,"Plural","Ungrammatical",1,"Experiment 1"
0,0.811,"Plural","Ungrammatical",1,"Experiment 1"
0,0.81,"Plural","Ungrammatical",1,"Experiment 1"
0,0.808,"Plural","Ungrammatical",1,"Experiment 1"
0,0.807,"Plural","Ungrammatical",1,"Experiment 1"
0,0.805,"Plural","Ungrammatical",1,"Experiment 1"
0,0.804,"Plural","Ungrammatical",1,"Experiment 1"
0,0.803,"Plural","Ungrammatical",1,"Experiment 1"
0,0.801,"Plural","Ungrammatical",1,"Experiment 1"
0,0.8,"Plural","Ungrammatical",1,"Experiment 1"
0,0.798,"Plural","Ungrammatical",1,"Experiment 1"
0,0.797,"Plural","Ungrammatical",1,"Experiment 1"
0,0.795,"Plural","Ungrammatical",1,"Experiment 1"
0,0.794,"Plural","Ungrammatical",1,"Experiment 1"
0,0.792,"Plural","Ungrammatical",1,"Experiment 1"
0,0.791,"Plural","Ungrammatical",1,"Experiment 1"
0,0.789,"Plural","Ungrammatical",1,"Experiment 1"
0,0.787,"Plural","Ungrammatical",1,"Experiment 1"
0,0.786,"Plural","Ungrammatical",1,"Experiment 1"
0,0.784,"Plural","Ungrammatical",1,"Experiment 1"
0,0.783,"Plural","Ungrammatical",1,"Experiment 1"
0,0.781,"Plural","Ungrammatical",1,"Experiment 1"
0,0.78,"Plural","Ungrammatical",1,"Experiment 1"
0,0.778,"Plural","Ungrammatical",1,"Experiment 1"
0,0.776,"Plural","Ungrammatical",1,"Experiment 1"
0,0.775,"Plural","Ungrammatical",1,"Experiment 1"
0,0.773,"Plural","Ungrammatical",1,"Experiment 1"
0,0.771,"Plural","Ungrammatical",1,"Experiment 1"
0,0.77,"Plural","Ungrammatical",1,"Experiment 1"
0,0.768,"Plural","Ungrammatical",1,"Experiment 1"
0,0.766,"Plural","Ungrammatical",1,"Experiment 1"
0,0.764,"Plural","Ungrammatical",1,"Experiment 1"
0,0.763,"Plural","Ungrammatical",1,"Experiment 1"
0,0.761,"Plural","Ungrammatical",1,"Experiment 1"
0,0.759,"Plural","Ungrammatical",1,"Experiment 1"
0,0.757,"Plural","Ungrammatical",1,"Experiment 1"
0,0.755,"Plural","Ungrammatical",1,"Experiment 1"
0,0.753,"Plural","Ungrammatical",1,"Experiment 1"
0,0.752,"Plural","Ungrammatical",1,"Experiment 1"
0,0.75,"Plural","Ungrammatical",1,"Experiment 1"
0,0.748,"Plural","Ungrammatical",1,"Experiment 1"
0,0.746,"Plural","Ungrammatical",1,"Experiment 1"
0,0.744,"Plural","Ungrammatical",1,"Experiment 1"
0,0.742,"Plural","Ungrammatical",1,"Experiment 1"
0,0.74,"Plural","Ungrammatical",1,"Experiment 1"
0,0.738,"Plural","Ungrammatical",1,"Experiment 1"
0,0.736,"Plural","Ungrammatical",1,"Experiment 1"
0,0.733,"Plural","Ungrammatical",1,"Experiment 1"
0,0.731,"Plural","Ungrammatical",1,"Experiment 1"
0,0.729,"Plural","Ungrammatical",1,"Experiment 1"
0,0.727,"Plural","Ungrammatical",1,"Experiment 1"
0,0.725,"Plural","Ungrammatical",1,"Experiment 1"
0,0.722,"Plural","Ungrammatical",1,"Experiment 1"
0,0.72,"Plural","Ungrammatical",1,"Experiment 1"
0,0.718,"Plural","Ungrammatical",1,"Experiment 1"
0,0.715,"Plural","Ungrammatical",1,"Experiment 1"
0,0.713,"Plural","Ungrammatical",1,"Experiment 1"
0,0.71,"Plural","Ungrammatical",1,"Experiment 1"
0,0.708,"Plural","Ungrammatical",1,"Experiment 1"
0,0.705,"Plural","Ungrammatical",1,"Experiment 1"
0,0.703,"Plural","Ungrammatical",1,"Experiment 1"
0,0.7,"Plural","Ungrammatical",1,"Experiment 1"
0,0.697,"Plural","Ungrammatical",1,"Experiment 1"
0,0.694,"Plural","Ungrammatical",1,"Experiment 1"
0,0.691,"Plural","Ungrammatical",1,"Experiment 1"
0,0.688,"Plural","Ungrammatical",1,"Experiment 1"
0,0.685,"Plural","Ungrammatical",1,"Experiment 1"
0,0.682,"Plural","Ungrammatical",1,"Experiment 1"
0,0.679,"Plural","Ungrammatical",1,"Experiment 1"
0,0.675,"Plural","Ungrammatical",1,"Experiment 1"
0,0.672,"Plural","Ungrammatical",1,"Experiment 1"
0,0.668,"Plural","Ungrammatical",1,"Experiment 1"
0,0.664,"Plural","Ungrammatical",1,"Experiment 1"
0,0.66,"Plural","Ungrammatical",1,"Experiment 1"
0,0.656,"Plural","Ungrammatical",1,"Experiment 1"
0,0.652,"Plural","Ungrammatical",1,"Experiment 1"
0,0.647,"Plural","Ungrammatical",1,"Experiment 1"
0,0.642,"Plural","Ungrammatical",1,"Experiment 1"
0,0.637,"Plural","Ungrammatical",1,"Experiment 1"
0,0.631,"Plural","Ungrammatical",1,"Experiment 1"
0,0.624,"Plural","Ungrammatical",1,"Experiment 1"
0,0.616,"Plural","Ungrammatical",1,"Experiment 1"
0,0.608,"Plural","Ungrammatical",1,"Experiment 1"
0,0.597,"Plural","Ungrammatical",1,"Experiment 1"
0,0.581,"Plural","Ungrammatical",1,"Experiment 1"
0,0.546,"Plural","Ungrammatical",1,"Experiment 1"
1,0.55,"Plural","Ungrammatical",0,"Experiment 1"
1,0.567,"Plural","Ungrammatical",0,"Experiment 1"
1,0.579,"Plural","Ungrammatical",0,"Experiment 1"
1,0.588,"Plural","Ungrammatical",0,"Experiment 1"
1,0.596,"Plural","Ungrammatical",0,"Experiment 1"
1,0.604,"Plural","Ungrammatical",0,"Experiment 1"
1,0.61,"Plural","Ungrammatical",0,"Experiment 1"
1,0.616,"Plural","Ungrammatical",0,"Experiment 1"
1,0.622,"Plural","Ungrammatical",0,"Experiment 1"
1,0.627,"Plural","Ungrammatical",0,"Experiment 1"
1,0.632,"Plural","Ungrammatical",0,"Experiment 1"
1,0.637,"Plural","Ungrammatical",0,"Experiment 1"
1,0.641,"Plural","Ungrammatical",0,"Experiment 1"
1,0.646,"Plural","Ungrammatical",0,"Experiment 1"
1,0.65,"Plural","Ungrammatical",0,"Experiment 1"
1,0.654,"Plural","Ungrammatical",0,"Experiment 1"
1,0.658,"Plural","Ungrammatical",0,"Experiment 1"
1,0.662,"Plural","Ungrammatical",0,"Experiment 1"
1,0.666,"Plural","Ungrammatical",0,"Experiment 1"
1,0.669,"Plural","Ungrammatical",0,"Experiment 1"
1,0.673,"Plural","Ungrammatical",0,"Experiment 1"
1,0.676,"Plural","Ungrammatical",0,"Experiment 1"
1,0.68,"Plural","Ungrammatical",0,"Experiment 1"
1,0.683,"Plural","Ungrammatical",0,"Experiment 1"
1,0.686,"Plural","Ungrammatical",0,"Experiment 1"
1,0.689,"Plural","Ungrammatical",0,"Experiment 1"
1,0.692,"Plural","Ungrammatical",0,"Experiment 1"
1,0.696,"Plural","Ungrammatical",0,"Experiment 1"
1,0.699,"Plural","Ungrammatical",0,"Experiment 1"
1,0.702,"Plural","Ungrammatical",0,"Experiment 1"
1,0.704,"Plural","Ungrammatical",0,"Experiment 1"
1,0.707,"Plural","Ungrammatical",0,"Experiment 1"
1,0.71,"Plural","Ungrammatical",0,"Experiment 1"
1,0.713,"Plural","Ungrammatical",0,"Experiment 1"
1,0.716,"Plural","Ungrammatical",0,"Experiment 1"
1,0.718,"Plural","Ungrammatical",0,"Experiment 1"
1,0.721,"Plural","Ungrammatical",0,"Experiment 1"
1,0.724,"Plural","Ungrammatical",0,"Experiment 1"
1,0.726,"Plural","Ungrammatical",0,"Experiment 1"
1,0.729,"Plural","Ungrammatical",0,"Experiment 1"
1,0.732,"Plural","Ungrammatical",0,"Experiment 1"
1,0.734,"Plural","Ungrammatical",0,"Experiment 1"
1,0.737,"Plural","Ungrammatical",0,"Experiment 1"
1,0.739,"Plural","Ungrammatical",0,"Experiment 1"
1,0.742,"Plural","Ungrammatical",0,"Experiment 1"
1,0.744,"Plural","Ungrammatical",0,"Experiment 1"
1,0.747,"Plural","Ungrammatical",0,"Experiment 1"
1,0.749,"Plural","Ungrammatical",0,"Experiment 1"
1,0.751,"Plural","Ungrammatical",0,"Experiment 1"
1,0.754,"Plural","Ungrammatical",0,"Experiment 1"
1,0.756,"Plural","Ungrammatical",0,"Experiment 1"
1,0.758,"Plural","Ungrammatical",0,"Experiment 1"
1,0.761,"Plural","Ungrammatical",0,"Experiment 1"
1,0.763,"Plural","Ungrammatical",0,"Experiment 1"
1,0.765,"Plural","Ungrammatical",0,"Experiment 1"
1,0.767,"Plural","Ungrammatical",0,"Experiment 1"
1,0.77,"Plural","Ungrammatical",0,"Experiment 1"
1,0.772,"Plural","Ungrammatical",0,"Experiment 1"
1,0.774,"Plural","Ungrammatical",0,"Experiment 1"
1,0.776,"Plural","Ungrammatical",0,"Experiment 1"
1,0.778,"Plural","Ungrammatical",0,"Experiment 1"
1,0.781,"Plural","Ungrammatical",0,"Experiment 1"
1,0.783,"Plural","Ungrammatical",0,"Experiment 1"
1,0.785,"Plural","Ungrammatical",0,"Experiment 1"
1,0.787,"Plural","Ungrammatical",0,"Experiment 1"
1,0.789,"Plural","Ungrammatical",0,"Experiment 1"
1,0.791,"Plural","Ungrammatical",0,"Experiment 1"
1,0.793,"Plural","Ungrammatical",0,"Experiment 1"
1,0.795,"Plural","Ungrammatical",0,"Experiment 1"
1,0.797,"Plural","Ungrammatical",0,"Experiment 1"
1,0.799,"Plural","Ungrammatical",0,"Experiment 1"
1,0.801,"Plural","Ungrammatical",0,"Experiment 1"
1,0.803,"Plural","Ungrammatical",0,"Experiment 1"
1,0.805,"Plural","Ungrammatical",0,"Experiment 1"
1,0.807,"Plural","Ungrammatical",0,"Experiment 1"
1,0.809,"Plural","Ungrammatical",0,"Experiment 1"
1,0.811,"Plural","Ungrammatical",0,"Experiment 1"
1,0.813,"Plural","Ungrammatical",0,"Experiment 1"
1,0.815,"Plural","Ungrammatical",0,"Experiment 1"
1,0.817,"Plural","Ungrammatical",0,"Experiment 1"
1,0.819,"Plural","Ungrammatical",0,"Experiment 1"
1,0.821,"Plural","Ungrammatical",0,"Experiment 1"
1,0.823,"Plural","Ungrammatical",0,"Experiment 1"
1,0.825,"Plural","Ungrammatical",0,"Experiment 1"
1,0.827,"Plural","Ungrammatical",0,"Experiment 1"
1,0.829,"Plural","Ungrammatical",0,"Experiment 1"
1,0.831,"Plural","Ungrammatical",0,"Experiment 1"
1,0.833,"Plural","Ungrammatical",0,"Experiment 1"
1,0.835,"Plural","Ungrammatical",0,"Experiment 1"
1,0.836,"Plural","Ungrammatical",0,"Experiment 1"
1,0.838,"Plural","Ungrammatical",0,"Experiment 1"
1,0.84,"Plural","Ungrammatical",0,"Experiment 1"
1,0.842,"Plural","Ungrammatical",0,"Experiment 1"
1,0.844,"Plural","Ungrammatical",0,"Experiment 1"
1,0.846,"Plural","Ungrammatical",0,"Experiment 1"
1,0.848,"Plural","Ungrammatical",0,"Experiment 1"
1,0.85,"Plural","Ungrammatical",0,"Experiment 1"
1,0.852,"Plural","Ungrammatical",0,"Experiment 1"
1,0.854,"Plural","Ungrammatical",0,"Experiment 1"
1,0.856,"Plural","Ungrammatical",0,"Experiment 1"
1,0.858,"Plural","Ungrammatical",0,"Experiment 1"
1,0.86,"Plural","Ungrammatical",0,"Experiment 1"
1,0.862,"Plural","Ungrammatical",0,"Experiment 1"
1,0.864,"Plural","Ungrammatical",0,"Experiment 1"
1,0.866,"Plural","Ungrammatical",0,"Experiment 1"
1,0.867,"Plural","Ungrammatical",0,"Experiment 1"
1,0.869,"Plural","Ungrammatical",0,"Experiment 1"
1,0.871,"Plural","Ungrammatical",0,"Experiment 1"
1,0.873,"Plural","Ungrammatical",0,"Experiment 1"
1,0.875,"Plural","Ungrammatical",0,"Experiment 1"
1,0.877,"Plural","Ungrammatical",0,"Experiment 1"
1,0.879,"Plural","Ungrammatical",0,"Experiment 1"
1,0.881,"Plural","Ungrammatical",0,"Experiment 1"
1,0.883,"Plural","Ungrammatical",0,"Experiment 1"
1,0.885,"Plural","Ungrammatical",0,"Experiment 1"
1,0.887,"Plural","Ungrammatical",0,"Experiment 1"
1,0.889,"Plural","Ungrammatical",0,"Experiment 1"
1,0.891,"Plural","Ungrammatical",0,"Experiment 1"
1,0.893,"Plural","Ungrammatical",0,"Experiment 1"
1,0.896,"Plural","Ungrammatical",0,"Experiment 1"
1,0.898,"Plural","Ungrammatical",0,"Experiment 1"
1,0.9,"Plural","Ungrammatical",0,"Experiment 1"
1,0.902,"Plural","Ungrammatical",0,"Experiment 1"
1,0.904,"Plural","Ungrammatical",0,"Experiment 1"
1,0.906,"Plural","Ungrammatical",0,"Experiment 1"
1,0.908,"Plural","Ungrammatical",0,"Experiment 1"
1,0.91,"Plural","Ungrammatical",0,"Experiment 1"
1,0.912,"Plural","Ungrammatical",0,"Experiment 1"
1,0.914,"Plural","Ungrammatical",0,"Experiment 1"
1,0.917,"Plural","Ungrammatical",0,"Experiment 1"
1,0.919,"Plural","Ungrammatical",0,"Experiment 1"
1,0.921,"Plural","Ungrammatical",0,"Experiment 1"
1,0.923,"Plural","Ungrammatical",0,"Experiment 1"
1,0.925,"Plural","Ungrammatical",0,"Experiment 1"
1,0.927,"Plural","Ungrammatical",0,"Experiment 1"
1,0.93,"Plural","Ungrammatical",0,"Experiment 1"
1,0.932,"Plural","Ungrammatical",0,"Experiment 1"
1,0.934,"Plural","Ungrammatical",0,"Experiment 1"
1,0.936,"Plural","Ungrammatical",0,"Experiment 1"
1,0.939,"Plural","Ungrammatical",0,"Experiment 1"
1,0.941,"Plural","Ungrammatical",0,"Experiment 1"
1,0.943,"Plural","Ungrammatical",0,"Experiment 1"
1,0.945,"Plural","Ungrammatical",0,"Experiment 1"
1,0.948,"Plural","Ungrammatical",0,"Experiment 1"
1,0.95,"Plural","Ungrammatical",0,"Experiment 1"
1,0.952,"Plural","Ungrammatical",0,"Experiment 1"
1,0.955,"Plural","Ungrammatical",0,"Experiment 1"
1,0.957,"Plural","Ungrammatical",0,"Experiment 1"
1,0.959,"Plural","Ungrammatical",0,"Experiment 1"
1,0.962,"Plural","Ungrammatical",0,"Experiment 1"
1,0.964,"Plural","Ungrammatical",0,"Experiment 1"
1,0.967,"Plural","Ungrammatical",0,"Experiment 1"
1,0.969,"Plural","Ungrammatical",0,"Experiment 1"
1,0.971,"Plural","Ungrammatical",0,"Experiment 1"
1,0.974,"Plural","Ungrammatical",0,"Experiment 1"
1,0.976,"Plural","Ungrammatical",0,"Experiment 1"
1,0.979,"Plural","Ungrammatical",0,"Experiment 1"
1,0.981,"Plural","Ungrammatical",0,"Experiment 1"
1,0.984,"Plural","Ungrammatical",0,"Experiment 1"
1,0.986,"Plural","Ungrammatical",0,"Experiment 1"
1,0.989,"Plural","Ungrammatical",0,"Experiment 1"
1,0.992,"Plural","Ungrammatical",0,"Experiment 1"
1,0.994,"Plural","Ungrammatical",0,"Experiment 1"
1,0.997,"Plural","Ungrammatical",0,"Experiment 1"
1,0.999,"Plural","Ungrammatical",0,"Experiment 1"
1,1.002,"Plural","Ungrammatical",0,"Experiment 1"
1,1.005,"Plural","Ungrammatical",0,"Experiment 1"
1,1.007,"Plural","Ungrammatical",0,"Experiment 1"
1,1.01,"Plural","Ungrammatical",0,"Experiment 1"
1,1.013,"Plural","Ungrammatical",0,"Experiment 1"
1,1.015,"Plural","Ungrammatical",0,"Experiment 1"
1,1.018,"Plural","Ungrammatical",0,"Experiment 1"
1,1.021,"Plural","Ungrammatical",0,"Experiment 1"
1,1.024,"Plural","Ungrammatical",0,"Experiment 1"
1,1.026,"Plural","Ungrammatical",0,"Experiment 1"
1,1.029,"Plural","Ungrammatical",0,"Experiment 1"
1,1.032,"Plural","Ungrammatical",0,"Experiment 1"
1,1.035,"Plural","Ungrammatical",0,"Experiment 1"
1,1.038,"Plural","Ungrammatical",0,"Experiment 1"
1,1.041,"Plural","Ungrammatical",0,"Experiment 1"
1,1.044,"Plural","Ungrammatical",0,"Experiment 1"
1,1.047,"Plural","Ungrammatical",0,"Experiment 1"
1,1.05,"Plural","Ungrammatical",0,"Experiment 1"
1,1.053,"Plural","Ungrammatical",0,"Experiment 1"
1,1.056,"Plural","Ungrammatical",0,"Experiment 1"
1,1.059,"Plural","Ungrammatical",0,"Experiment 1"
1,1.062,"Plural","Ungrammatical",0,"Experiment 1"
1,1.065,"Plural","Ungrammatical",0,"Experiment 1"
1,1.068,"Plural","Ungrammatical",0,"Experiment 1"
1,1.071,"Plural","Ungrammatical",0,"Experiment 1"
1,1.074,"Plural","Ungrammatical",0,"Experiment 1"
1,1.077,"Plural","Ungrammatical",0,"Experiment 1"
1,1.081,"Plural","Ungrammatical",0,"Experiment 1"
1,1.084,"Plural","Ungrammatical",0,"Experiment 1"
1,1.087,"Plural","Ungrammatical",0,"Experiment 1"
1,1.091,"Plural","Ungrammatical",0,"Experiment 1"
1,1.094,"Plural","Ungrammatical",0,"Experiment 1"
1,1.097,"Plural","Ungrammatical",0,"Experiment 1"
1,1.101,"Plural","Ungrammatical",0,"Experiment 1"
1,1.104,"Plural","Ungrammatical",0,"Experiment 1"
1,1.107,"Plural","Ungrammatical",0,"Experiment 1"
1,1.111,"Plural","Ungrammatical",0,"Experiment 1"
1,1.114,"Plural","Ungrammatical",0,"Experiment 1"
1,1.118,"Plural","Ungrammatical",0,"Experiment 1"
1,1.121,"Plural","Ungrammatical",0,"Experiment 1"
1,1.125,"Plural","Ungrammatical",0,"Experiment 1"
1,1.129,"Plural","Ungrammatical",0,"Experiment 1"
1,1.132,"Plural","Ungrammatical",0,"Experiment 1"
1,1.136,"Plural","Ungrammatical",0,"Experiment 1"
1,1.14,"Plural","Ungrammatical",0,"Experiment 1"
1,1.143,"Plural","Ungrammatical",0,"Experiment 1"
1,1.147,"Plural","Ungrammatical",0,"Experiment 1"
1,1.151,"Plural","Ungrammatical",0,"Experiment 1"
1,1.155,"Plural","Ungrammatical",0,"Experiment 1"
1,1.159,"Plural","Ungrammatical",0,"Experiment 1"
1,1.163,"Plural","Ungrammatical",0,"Experiment 1"
1,1.167,"Plural","Ungrammatical",0,"Experiment 1"
1,1.171,"Plural","Ungrammatical",0,"Experiment 1"
1,1.175,"Plural","Ungrammatical",0,"Experiment 1"
1,1.179,"Plural","Ungrammatical",0,"Experiment 1"
1,1.183,"Plural","Ungrammatical",0,"Experiment 1"
1,1.187,"Plural","Ungrammatical",0,"Experiment 1"
1,1.191,"Plural","Ungrammatical",0,"Experiment 1"
1,1.195,"Plural","Ungrammatical",0,"Experiment 1"
1,1.2,"Plural","Ungrammatical",0,"Experiment 1"
1,1.204,"Plural","Ungrammatical",0,"Experiment 1"
1,1.208,"Plural","Ungrammatical",0,"Experiment 1"
1,1.213,"Plural","Ungrammatical",0,"Experiment 1"
1,1.217,"Plural","Ungrammatical",0,"Experiment 1"
1,1.222,"Plural","Ungrammatical",0,"Experiment 1"
1,1.226,"Plural","Ungrammatical",0,"Experiment 1"
1,1.231,"Plural","Ungrammatical",0,"Experiment 1"
1,1.236,"Plural","Ungrammatical",0,"Experiment 1"
1,1.24,"Plural","Ungrammatical",0,"Experiment 1"
1,1.245,"Plural","Ungrammatical",0,"Experiment 1"
1,1.25,"Plural","Ungrammatical",0,"Experiment 1"
1,1.255,"Plural","Ungrammatical",0,"Experiment 1"
1,1.26,"Plural","Ungrammatical",0,"Experiment 1"
1,1.265,"Plural","Ungrammatical",0,"Experiment 1"
1,1.27,"Plural","Ungrammatical",0,"Experiment 1"
1,1.275,"Plural","Ungrammatical",0,"Experiment 1"
1,1.28,"Plural","Ungrammatical",0,"Experiment 1"
1,1.285,"Plural","Ungrammatical",0,"Experiment 1"
1,1.29,"Plural","Ungrammatical",0,"Experiment 1"
1,1.296,"Plural","Ungrammatical",0,"Experiment 1"
1,1.301,"Plural","Ungrammatical",0,"Experiment 1"
1,1.307,"Plural","Ungrammatical",0,"Experiment 1"
1,1.312,"Plural","Ungrammatical",0,"Experiment 1"
1,1.318,"Plural","Ungrammatical",0,"Experiment 1"
1,1.323,"Plural","Ungrammatical",0,"Experiment 1"
1,1.329,"Plural","Ungrammatical",0,"Experiment 1"
1,1.335,"Plural","Ungrammatical",0,"Experiment 1"
1,1.341,"Plural","Ungrammatical",0,"Experiment 1"
1,1.347,"Plural","Ungrammatical",0,"Experiment 1"
1,1.353,"Plural","Ungrammatical",0,"Experiment 1"
1,1.359,"Plural","Ungrammatical",0,"Experiment 1"
1,1.365,"Plural","Ungrammatical",0,"Experiment 1"
1,1.372,"Plural","Ungrammatical",0,"Experiment 1"
1,1.378,"Plural","Ungrammatical",0,"Experiment 1"
1,1.385,"Plural","Ungrammatical",0,"Experiment 1"
1,1.391,"Plural","Ungrammatical",0,"Experiment 1"
1,1.398,"Plural","Ungrammatical",0,"Experiment 1"
1,1.405,"Plural","Ungrammatical",0,"Experiment 1"
1,1.412,"Plural","Ungrammatical",0,"Experiment 1"
1,1.419,"Plural","Ungrammatical",0,"Experiment 1"
1,1.426,"Plural","Ungrammatical",0,"Experiment 1"
1,1.433,"Plural","Ungrammatical",0,"Experiment 1"
1,1.441,"Plural","Ungrammatical",0,"Experiment 1"
1,1.448,"Plural","Ungrammatical",0,"Experiment 1"
1,1.456,"Plural","Ungrammatical",0,"Experiment 1"
1,1.464,"Plural","Ungrammatical",0,"Experiment 1"
1,1.472,"Plural","Ungrammatical",0,"Experiment 1"
1,1.48,"Plural","Ungrammatical",0,"Experiment 1"
1,1.488,"Plural","Ungrammatical",0,"Experiment 1"
1,1.496,"Plural","Ungrammatical",0,"Experiment 1"
1,1.505,"Plural","Ungrammatical",0,"Experiment 1"
1,1.513,"Plural","Ungrammatical",0,"Experiment 1"
1,1.522,"Plural","Ungrammatical",0,"Experiment 1"
1,1.531,"Plural","Ungrammatical",0,"Experiment 1"
1,1.54,"Plural","Ungrammatical",0,"Experiment 1"
1,1.55,"Plural","Ungrammatical",0,"Experiment 1"
1,1.559,"Plural","Ungrammatical",0,"Experiment 1"
1,1.569,"Plural","Ungrammatical",0,"Experiment 1"
1,1.579,"Plural","Ungrammatical",0,"Experiment 1"
1,1.589,"Plural","Ungrammatical",0,"Experiment 1"
1,1.6,"Plural","Ungrammatical",0,"Experiment 1"
1,1.61,"Plural","Ungrammatical",0,"Experiment 1"
1,1.621,"Plural","Ungrammatical",0,"Experiment 1"
1,1.632,"Plural","Ungrammatical",0,"Experiment 1"
1,1.644,"Plural","Ungrammatical",0,"Experiment 1"
1,1.656,"Plural","Ungrammatical",0,"Experiment 1"
1,1.668,"Plural","Ungrammatical",0,"Experiment 1"
1,1.68,"Plural","Ungrammatical",0,"Experiment 1"
1,1.693,"Plural","Ungrammatical",0,"Experiment 1"
1,1.706,"Plural","Ungrammatical",0,"Experiment 1"
1,1.72,"Plural","Ungrammatical",0,"Experiment 1"
1,1.734,"Plural","Ungrammatical",0,"Experiment 1"
1,1.748,"Plural","Ungrammatical",0,"Experiment 1"
1,1.763,"Plural","Ungrammatical",0,"Experiment 1"
1,1.778,"Plural","Ungrammatical",0,"Experiment 1"
1,1.794,"Plural","Ungrammatical",0,"Experiment 1"
1,1.811,"Plural","Ungrammatical",0,"Experiment 1"
1,1.828,"Plural","Ungrammatical",0,"Experiment 1"
1,1.845,"Plural","Ungrammatical",0,"Experiment 1"
1,1.864,"Plural","Ungrammatical",0,"Experiment 1"
1,1.883,"Plural","Ungrammatical",0,"Experiment 1"
1,1.903,"Plural","Ungrammatical",0,"Experiment 1"
1,1.924,"Plural","Ungrammatical",0,"Experiment 1"
1,1.946,"Plural","Ungrammatical",0,"Experiment 1"
1,1.969,"Plural","Ungrammatical",0,"Experiment 1"
1,1.993,"Plural","Ungrammatical",0,"Experiment 1"
1,2.019,"Plural","Ungrammatical",0,"Experiment 1"
1,2.046,"Plural","Ungrammatical",0,"Experiment 1"
1,2.074,"Plural","Ungrammatical",0,"Experiment 1"
1,2.105,"Plural","Ungrammatical",0,"Experiment 1"
1,2.138,"Plural","Ungrammatical",0,"Experiment 1"
1,2.174,"Plural","Ungrammatical",0,"Experiment 1"
1,2.212,"Plural","Ungrammatical",0,"Experiment 1"
1,2.254,"Plural","Ungrammatical",0,"Experiment 1"
1,2.3,"Plural","Ungrammatical",0,"Experiment 1"
1,2.351,"Plural","Ungrammatical",0,"Experiment 1"
1,2.409,"Plural","Ungrammatical",0,"Experiment 1"
1,2.475,"Plural","Ungrammatical",0,"Experiment 1"
1,2.552,"Plural","Ungrammatical",0,"Experiment 1"
1,2.644,"Plural","Ungrammatical",0,"Experiment 1"
1,2.76,"Plural","Ungrammatical",0,"Experiment 1"
1,2.915,"Plural","Ungrammatical",0,"Experiment 1"
1,3.15,"Plural","Ungrammatical",0,"Experiment 1"
1,3.656,"Plural","Ungrammatical",0,"Experiment 1"
0,1.785,"Singular","Grammatical",0,"Experiment 2"
0,1.525,"Singular","Grammatical",0,"Experiment 2"
0,1.404,"Singular","Grammatical",0,"Experiment 2"
0,1.325,"Singular","Grammatical",0,"Experiment 2"
0,1.265,"Singular","Grammatical",0,"Experiment 2"
0,1.218,"Singular","Grammatical",0,"Experiment 2"
0,1.179,"Singular","Grammatical",0,"Experiment 2"
0,1.145,"Singular","Grammatical",0,"Experiment 2"
0,1.115,"Singular","Grammatical",0,"Experiment 2"
0,1.089,"Singular","Grammatical",0,"Experiment 2"
0,1.065,"Singular","Grammatical",0,"Experiment 2"
0,1.044,"Singular","Grammatical",0,"Experiment 2"
0,1.024,"Singular","Grammatical",0,"Experiment 2"
0,1.005,"Singular","Grammatical",0,"Experiment 2"
0,0.988,"Singular","Grammatical",0,"Experiment 2"
0,0.972,"Singular","Grammatical",0,"Experiment 2"
0,0.957,"Singular","Grammatical",0,"Experiment 2"
