"subj","item","condition","sentence","rt","Verb","Experiment","Attractor","Grammaticality","Accuracy"
"113",38,2,"The picture of the politicians apparently offends",847.495079041,"Lexical","Experiment 2","Plural","Grammatical",0
"113",32,4,"The office of the accountants apparently stink",880.965948105,"Lexical","Experiment 2","Plural","Ungrammatical",1
"113",25,1,"The leader of the riot frequently resists",580.131053925,"Lexical","Experiment 2","Singular","Grammatical",0
"114",46,3,"The assistant to the politician sometimes interject",677.764177322,"Lexical","Experiment 2","Singular","Ungrammatical",1
"114",33,2,"The actor in the films sometimes cries",764.184951782,"Lexical","Experiment 2","Plural","Grammatical",1
"114",36,1,"The courier with the message usually runs",931.585073471,"Lexical","Experiment 2","Singular","Grammatical",1
"114",18,3,"The paint on the fence often change",780.266046524,"Lexical","Experiment 2","Singular","Ungrammatical",1
"114",39,4,"The composer of the operas never speak",529.748916626,"Lexical","Experiment 2","Plural","Ungrammatical",1
"114",22,3,"The manager of the archive probably remember",596.694946289,"Lexical","Experiment 2","Singular","Ungrammatical",1
"114",6,3,"The car near the garage frequently stall",764.794111252,"Lexical","Experiment 2","Singular","Ungrammatical",1
"114",55,4,"The advertisement for the clubs always work",864.391088486,"Lexical","Experiment 2","Plural","Ungrammatical",0
"114",20,1,"The map of the creek always confuses",930.418014526,"Lexical","Experiment 2","Singular","Grammatical",0
"114",26,3,"The light in the hallway unexpectedly change",764.703989029,"Lexical","Experiment 2","Singular","Ungrammatical",1
"114",53,2,"The paper from the students clearly succeeds",1081.25686646,"Lexical","Experiment 2","Plural","Grammatical",1
"114",4,1,"The picture on the postcard frequently amazes",1112.14399338,"Lexical","Experiment 2","Singular","Grammatical",1
"114",25,2,"The leader of the riots frequently resists",1047.53899574,"Lexical","Experiment 2","Plural","Grammatical",0
"114",41,2,"The editor of the books hardly works",1229.7399044,"Lexical","Experiment 2","Plural","Grammatical",0
"114",24,1,"The service by the preacher potentially helps",2165.23909569,"Lexical","Experiment 2","Singular","Grammatical",1
"114",60,1,"The museum with the sculpture always amazes",1396.63696289,"Lexical","Experiment 2","Singular","Grammatical",0
"114",40,1,"The teacher with the certificate frequently rants",1082.46517181,"Lexical","Experiment 2","Singular","Grammatical",1
"114",51,4,"The proposal about the parks supposedly work",780.998945236,"Lexical","Experiment 2","Plural","Ungrammatical",1
"114",50,3,"The announcement about the game never play",630.175113678,"Lexical","Experiment 2","Singular","Ungrammatical",1
"114",28,1,"The advisor of the student carefully reads",664.24703598,"Lexical","Experiment 2","Singular","Grammatical",0
"114",57,2,"The contract for the actors rarely satisfies",797.027111053,"Lexical","Experiment 2","Plural","Grammatical",0
"114",31,4,"The soldier by the tanks impatiently wait",1448.41313362,"Lexical","Experiment 2","Plural","Ungrammatical",0
"114",35,4,"The assistant for the labs rarely sleep",713.847160339,"Lexical","Experiment 2","Plural","Ungrammatical",1
"114",8,1,"The neighborhood with the museum always recovers",930.500984192,"Lexical","Experiment 2","Singular","Grammatical",0
"114",19,4,"The argument about the bills never end",847.851991653,"Lexical","Experiment 2","Plural","Ungrammatical",0
"114",5,2,"The problem with the schools unfortunately remains",947.065114975,"Lexical","Experiment 2","Plural","Grammatical",1
"114",21,2,"The record from the singers frequently plays",796.377897263,"Lexical","Experiment 2","Plural","Grammatical",0
"114",34,3,"The input from the consultant always interfere",646.595954895,"Lexical","Experiment 2","Singular","Ungrammatical",1
"114",14,3,"The entrance to the laboratory unexpectedly close",664.19005394,"Lexical","Experiment 2","Singular","Ungrammatical",1
"114",13,2,"The door to the offices unfortunately sticks",897.134065628,"Lexical","Experiment 2","Plural","Grammatical",1
"114",7,4,"The typo in the books always confuse",897.076845169,"Lexical","Experiment 2","Plural","Ungrammatical",1
"114",16,1,"The student with the backpack probably studies",879.76193428,"Lexical","Experiment 2","Singular","Grammatical",1
"114",38,3,"The picture of the politician apparently offend",1030.49707413,"Lexical","Experiment 2","Singular","Ungrammatical",1
"114",48,1,"The story about the goat always delights",880.36108017,"Lexical","Experiment 2","Singular","Grammatical",1
"114",43,4,"The office with the computers still smell",764.273881912,"Lexical","Experiment 2","Plural","Ungrammatical",1
"114",17,2,"The paycheck for the maids always arrives",1014.72902298,"Lexical","Experiment 2","Plural","Grammatical",1
"114",59,4,"The friend of the nurses frequently visit",630.664110184,"Lexical","Experiment 2","Plural","Ungrammatical",1
"114",44,1,"The demonstrator at the rally repeatedly yells",763.498783112,"Lexical","Experiment 2","Singular","Grammatical",0
"114",54,3,"The envelope for the application always rip",548.91705513,"Lexical","Experiment 2","Singular","Ungrammatical",1
"114",1,2,"The slogan on the posters really surprises",945.704936981,"Lexical","Experiment 2","Plural","Grammatical",1
"114",23,4,"The pamphlet from the agencies foolishly plagiarize",778.776884079,"Lexical","Experiment 2","Plural","Ungrammatical",0
"114",32,1,"The office of the accountant apparently stinks",963.451147079,"Lexical","Experiment 2","Singular","Grammatical",1
"114",11,4,"The warning from the experts never change",1014.68706131,"Lexical","Experiment 2","Plural","Ungrammatical",0
"114",47,4,"The dream about the castles frequently repeat",1598.72603416,"Lexical","Experiment 2","Plural","Ungrammatical",1
"114",29,2,"The principal of the schools rarely snaps",698.294878006,"Lexical","Experiment 2","Plural","Grammatical",0
"114",45,2,"The volunteer in the villages frequently dreams",1114.79783058,"Lexical","Experiment 2","Plural","Grammatical",0
"114",49,2,"The lane for the buses apparently helps",763.762950897,"Lexical","Experiment 2","Plural","Grammatical",0
"114",3,4,"The wall with the advertisements often change",730.663061142,"Lexical","Experiment 2","Plural","Ungrammatical",0
"114",56,1,"The helicopter of the executive never crashes",814.086914062,"Lexical","Experiment 2","Singular","Grammatical",1
"114",52,1,"The claim by the judge needlessly provokes",1297.87993431,"Lexical","Experiment 2","Singular","Grammatical",0
"114",12,1,"The check from the stockbroker always clears",1146.8231678,"Lexical","Experiment 2","Singular","Grammatical",0
"114",58,3,"The bill from the accountant always arrive",880.625963211,"Lexical","Experiment 2","Singular","Ungrammatical",0
"114",37,2,"The star of the musicals always sings",714.166879654,"Lexical","Experiment 2","Plural","Grammatical",1
"114",2,3,"The label on the bottle usually rip",714.92099762,"Lexical","Experiment 2","Singular","Ungrammatical",1
"114",42,3,"The applicant for the award supposedly astonish",780.361175537,"Lexical","Experiment 2","Singular","Ungrammatical",1
"114",9,2,"The memo from the accountants usually bores",912.847995758,"Lexical","Experiment 2","Plural","Grammatical",1
"114",27,4,"The worker at the factories never steal",847.580909729,"Lexical","Experiment 2","Plural","Ungrammatical",0
"114",15,4,"The apartment with the leaks allegedly stink",1013.60607147,"Lexical","Experiment 2","Plural","Ungrammatical",0
"114",30,3,"The memo for the executive suddenly end",1481.57596588,"Lexical","Experiment 2","Singular","Ungrammatical",1
"114",10,3,"The letter from the lawyer supposedly intimidate",1115.25917053,"Lexical","Experiment 2","Singular","Ungrammatical",1
"115",14,4,"The entrance to the laboratories unexpectedly close",1213.63091469,"Lexical","Experiment 2","Plural","Ungrammatical",0
"115",36,2,"The courier with the messages usually runs",813.134908676,"Lexical","Experiment 2","Plural","Grammatical",0
"115",11,1,"The warning from the expert never changes",1465.2068615,"Lexical","Experiment 2","Singular","Grammatical",0
"115",6,4,"The car near the garages frequently stall",1364.49098587,"Lexical","Experiment 2","Plural","Ungrammatical",0
"115",24,2,"The service by the preachers potentially helps",997.685909271,"Lexical","Experiment 2","Plural","Grammatical",0
"115",9,3,"The memo from the accountant usually bore",930.333137512,"Lexical","Experiment 2","Singular","Ungrammatical",1
"115",28,2,"The advisor of the students carefully reads",1765.11001587,"Lexical","Experiment 2","Plural","Grammatical",1
"115",20,2,"The map of the creeks always confuses",829.544067383,"Lexical","Experiment 2","Plural","Grammatical",0
"115",58,4,"The bill from the accountants always arrive",931.015968323,"Lexical","Experiment 2","Plural","Ungrammatical",1
"115",33,3,"The actor in the film sometimes cry",914.393901825,"Lexical","Experiment 2","Singular","Ungrammatical",0
"115",2,4,"The label on the bottles usually rip",947.807073593,"Lexical","Experiment 2","Plural","Ungrammatical",0
"115",25,3,"The leader of the riot frequently resist",2182.1680069,"Lexical","Experiment 2","Singular","Ungrammatical",1
"115",29,3,"The principal of the school rarely snap",1298.74396324,"Lexical","Experiment 2","Singular","Ungrammatical",1
"115",56,2,"The helicopter of the executives never crashes",1215.37518501,"Lexical","Experiment 2","Plural","Grammatical",1
"115",50,4,"The announcement about the games never play",864.256858826,"Lexical","Experiment 2","Plural","Ungrammatical",1
"115",43,1,"The office with the computer still smells",1081.1920166,"Lexical","Experiment 2","Singular","Grammatical",1
"115",48,2,"The story about the goats always delights",947.636127472,"Lexical","Experiment 2","Plural","Grammatical",0
"115",23,1,"The pamphlet from the agency foolishly plagiarizes",879.305124283,"Lexical","Experiment 2","Singular","Grammatical",0
"115",21,3,"The record from the singer frequently play",1365.23890495,"Lexical","Experiment 2","Singular","Ungrammatical",1
"115",19,1,"The argument about the bill never ends",864.547014236,"Lexical","Experiment 2","Singular","Grammatical",1
"115",45,3,"The volunteer in the village frequently dream",546.827793121,"Lexical","Experiment 2","Singular","Ungrammatical",1
"115",53,3,"The paper from the student clearly succeed",996.446847916,"Lexical","Experiment 2","Singular","Ungrammatical",1
"115",37,3,"The star of the musical always sing",1365.8080101,"Lexical","Experiment 2","Singular","Ungrammatical",0
"115",35,1,"The assistant for the lab rarely sleeps",979.244947433,"Lexical","Experiment 2","Singular","Grammatical",0
"115",16,2,"The student with the backpacks probably studies",1863.77215385,"Lexical","Experiment 2","Plural","Grammatical",0
"115",31,1,"The soldier by the tank impatiently waits",1414.14690018,"Lexical","Experiment 2","Singular","Grammatical",1
"115",34,4,"The input from the consultants always interfere",997.112989426,"Lexical","Experiment 2","Plural","Ungrammatical",1
"115",7,1,"The typo in the book always confuses",1246.74701691,"Lexical","Experiment 2","Singular","Grammatical",0
"115",59,1,"The friend of the nurse frequently visits",830.622911453,"Lexical","Experiment 2","Singular","Grammatical",1
"115",4,2,"The picture on the postcards frequently amazes",879.812002182,"Lexical","Experiment 2","Plural","Grammatical",0
"115",26,4,"The light in the hallways unexpectedly change",1947.86596298,"Lexical","Experiment 2","Plural","Ungrammatical",1
"115",47,1,"The dream about the castle frequently repeats",1781.49199486,"Lexical","Experiment 2","Singular","Grammatical",1
"115",8,2,"The neighborhood with the museums always recovers",1130.97000122,"Lexical","Experiment 2","Plural","Grammatical",0
"115",18,4,"The paint on the fences often change",1046.90814018,"Lexical","Experiment 2","Plural","Ungrammatical",1
"115",30,4,"The memo for the executives suddenly end",697.966814041,"Lexical","Experiment 2","Plural","Ungrammatical",1
"115",5,3,"The problem with the school unfortunately remain",1030.85589409,"Lexical","Experiment 2","Singular","Ungrammatical",0
"115",13,3,"The door to the office unfortunately stick",1163.96999359,"Lexical","Experiment 2","Singular","Ungrammatical",1
"115",40,2,"The teacher with the certificates frequently rants",980.720996857,"Lexical","Experiment 2","Plural","Grammatical",0
"115",44,2,"The demonstrator at the rallies repeatedly yells",647.735834122,"Lexical","Experiment 2","Plural","Grammatical",0
"115",49,3,"The lane for the bus apparently help",797.929048538,"Lexical","Experiment 2","Singular","Ungrammatical",1
"115",52,2,"The claim by the judges needlessly provokes",863.801002502,"Lexical","Experiment 2","Plural","Grammatical",0
"115",54,4,"The envelope for the applications always rip",1048.2609272,"Lexical","Experiment 2","Plural","Ungrammatical",0
"115",38,4,"The picture of the politicians apparently offend",797.71399498,"Lexical","Experiment 2","Plural","Ungrammatical",1
"115",17,3,"The paycheck for the maid always arrive",1398.83804321,"Lexical","Experiment 2","Singular","Ungrammatical",1
"115",22,4,"The manager of the archives probably remember",1079.9369812,"Lexical","Experiment 2","Plural","Ungrammatical",1
"115",55,1,"The advertisement for the club always works",1047.14298248,"Lexical","Experiment 2","Singular","Grammatical",1
