"","V1","V2","Attractor","Grammaticality","Experiment"
"4085",-4.2,1.838818635718e-08,"Match","Grammatical","Experiment 2"
"4086",-4.19,1.918231051594e-08,"Match","Grammatical","Experiment 2"
"4087",-4.18,2.001064272847e-08,"Match","Grammatical","Experiment 2"
"4088",-4.17,2.087469574925e-08,"Match","Grammatical","Experiment 2"
"4089",-4.16,2.177622540023e-08,"Match","Grammatical","Experiment 2"
"4090",-4.15,2.271652590487e-08,"Match","Grammatical","Experiment 2"
"4091",-4.14,2.369745648329e-08,"Match","Grammatical","Experiment 2"
"4092",-4.13,2.472088149309e-08,"Match","Grammatical","Experiment 2"
"4093",-4.12,2.578830630172e-08,"Match","Grammatical","Experiment 2"
"4094",-4.11,2.69019485171e-08,"Match","Grammatical","Experiment 2"
"4095",-4.1,2.806370806857e-08,"Match","Grammatical","Experiment 2"
"4096",-4.09,2.927546823147e-08,"Match","Grammatical","Experiment 2"
"4097",-4.08,3.053977632823e-08,"Match","Grammatical","Experiment 2"
"4098",-4.07,3.18585493794e-08,"Match","Grammatical","Experiment 2"
"4099",-4.06,3.323419021291e-08,"Match","Grammatical","Experiment 2"
"4100",-4.05,3.466949752963e-08,"Match","Grammatical","Experiment 2"
"4101",-4.04,3.616653262208e-08,"Match","Grammatical","Experiment 2"
"4102",-4.03,3.772825097019e-08,"Match","Grammatical","Experiment 2"
"4103",-4.02,3.935762686373e-08,"Match","Grammatical","Experiment 2"
"4104",-4.01,4.105705340447e-08,"Match","Grammatical","Experiment 2"
"4105",-4,4.283005812976e-08,"Match","Grammatical","Experiment 2"
"4106",-3.99,4.467967549629e-08,"Match","Grammatical","Experiment 2"
"4107",-3.98,4.660889463457e-08,"Match","Grammatical","Experiment 2"
"4108",-3.97,4.862177248645e-08,"Match","Grammatical","Experiment 2"
"4109",-3.96,5.07213677375e-08,"Match","Grammatical","Experiment 2"
"4110",-3.95,5.291149690869e-08,"Match","Grammatical","Experiment 2"
"4111",-3.94,5.519662091828e-08,"Match","Grammatical","Experiment 2"
"4112",-3.93,5.758002290785e-08,"Match","Grammatical","Experiment 2"
"4113",-3.92,6.006640092845e-08,"Match","Grammatical","Experiment 2"
"4114",-3.91,6.266049988192e-08,"Match","Grammatical","Experiment 2"
"4115",-3.9,6.536612427615e-08,"Match","Grammatical","Experiment 2"
"4116",-3.89,6.818888526146e-08,"Match","Grammatical","Experiment 2"
"4117",-3.88,7.113362914222e-08,"Match","Grammatical","Experiment 2"
"4118",-3.87,7.42051004139e-08,"Match","Grammatical","Experiment 2"
"4119",-3.86,7.740976008057e-08,"Match","Grammatical","Experiment 2"
"4120",-3.85,8.075248858355e-08,"Match","Grammatical","Experiment 2"
"4121",-3.84,8.423934774719e-08,"Match","Grammatical","Experiment 2"
"4122",-3.83,8.787744780468e-08,"Match","Grammatical","Experiment 2"
"4123",-3.82,9.167201824428e-08,"Match","Grammatical","Experiment 2"
"4124",-3.81,9.563052699076e-08,"Match","Grammatical","Experiment 2"
"4125",-3.8,9.976054343864e-08,"Match","Grammatical","Experiment 2"
"4126",-3.79,1.0406811618362e-07,"Match","Grammatical","Experiment 2"
"4127",-3.78,1.085621705827e-07,"Match","Grammatical","Experiment 2"
"4128",-3.77,1.1325044638366e-07,"Match","Grammatical","Experiment 2"
"4129",-3.76,1.1814047453044e-07,"Match","Grammatical","Experiment 2"
"4130",-3.75,1.2324254436599e-07,"Match","Grammatical","Experiment 2"
"4131",-3.74,1.2856444341487e-07,"Match","Grammatical","Experiment 2"
"4132",-3.73,1.3411579953557e-07,"Match","Grammatical","Experiment 2"
"4133",-3.72,1.399079454766e-07,"Match","Grammatical","Experiment 2"
"4134",-3.71,1.4594921130187e-07,"Match","Grammatical","Experiment 2"
"4135",-3.7,1.5225146766388e-07,"Match","Grammatical","Experiment 2"
"4136",-3.69,1.588267895049e-07,"Match","Grammatical","Experiment 2"
"4137",-3.68,1.6568479359979e-07,"Match","Grammatical","Experiment 2"
"4138",-3.67,1.7283967682103e-07,"Match","Grammatical","Experiment 2"
"4139",-3.66,1.8030379948033e-07,"Match","Grammatical","Experiment 2"
"4140",-3.65,1.8808911585032e-07,"Match","Grammatical","Experiment 2"
"4141",-3.64,1.9621201150574e-07,"Match","Grammatical","Experiment 2"
"4142",-3.63,2.0468491314382e-07,"Match","Grammatical","Experiment 2"
"4143",-3.62,2.1352311214341e-07,"Match","Grammatical","Experiment 2"
"4144",-3.61,2.2274467103179e-07,"Match","Grammatical","Experiment 2"
"4145",-3.6,2.3236285938344e-07,"Match","Grammatical","Experiment 2"
"4146",-3.59,2.4239654588507e-07,"Match","Grammatical","Experiment 2"
"4147",-3.58,2.5286499243367e-07,"Match","Grammatical","Experiment 2"
"4148",-3.57,2.6378348958383e-07,"Match","Grammatical","Experiment 2"
"4149",-3.56,2.7517461885411e-07,"Match","Grammatical","Experiment 2"
"4150",-3.55,2.8705811894922e-07,"Match","Grammatical","Experiment 2"
"4151",-3.54,2.9945296616266e-07,"Match","Grammatical","Experiment 2"
"4152",-3.53,3.1238525338201e-07,"Match","Grammatical","Experiment 2"
"4153",-3.52,3.258748108413e-07,"Match","Grammatical","Experiment 2"
"4154",-3.51,3.3994592443685e-07,"Match","Grammatical","Experiment 2"
"4155",-3.5,3.5462738231292e-07,"Match","Grammatical","Experiment 2"
"4156",-3.49,3.6994032350367e-07,"Match","Grammatical","Experiment 2"
"4157",-3.48,3.8591473971365e-07,"Match","Grammatical","Experiment 2"
"4158",-3.47,4.0258135674153e-07,"Match","Grammatical","Experiment 2"
"4159",-3.46,4.1996448744395e-07,"Match","Grammatical","Experiment 2"
"4160",-3.45,4.3810004939298e-07,"Match","Grammatical","Experiment 2"
"4161",-3.44,4.5701956319777e-07,"Match","Grammatical","Experiment 2"
"4162",-3.43,4.7675315296987e-07,"Match","Grammatical","Experiment 2"
"4163",-3.42,4.9734236852014e-07,"Match","Grammatical","Experiment 2"
"4164",-3.41,5.1881885561903e-07,"Match","Grammatical","Experiment 2"
"4165",-3.4,5.4122118448571e-07,"Match","Grammatical","Experiment 2"
"4166",-3.39,5.6459523695162e-07,"Match","Grammatical","Experiment 2"
"4167",-3.38,5.8897468996457e-07,"Match","Grammatical","Experiment 2"
"4168",-3.37,6.144072143847e-07,"Match","Grammatical","Experiment 2"
"4169",-3.36,6.4094182165584e-07,"Match","Grammatical","Experiment 2"
"4170",-3.35,6.6861717230514e-07,"Match","Grammatical","Experiment 2"
"4171",-3.34,6.9749039500758e-07,"Match","Grammatical","Experiment 2"
"4172",-3.33,7.2761182329368e-07,"Match","Grammatical","Experiment 2"
"4173",-3.32,7.5902927961822e-07,"Match","Grammatical","Experiment 2"
"4174",-3.31,7.9180892503576e-07,"Match","Grammatical","Experiment 2"
"4175",-3.3,8.2600126276992e-07,"Match","Grammatical","Experiment 2"
"4176",-3.29,8.616675476735e-07,"Match","Grammatical","Experiment 2"
"4177",-3.28,8.9888090371833e-07,"Match","Grammatical","Experiment 2"
"4178",-3.27,9.376949846078e-07,"Match","Grammatical","Experiment 2"
"4179",-3.26,9.7818556031997e-07,"Match","Grammatical","Experiment 2"
"4180",-3.25,1.02043080840665e-06,"Match","Grammatical","Experiment 2"
"4181",-3.24,1.06449220671502e-06,"Match","Grammatical","Experiment 2"
"4182",-3.23,1.11046061983515e-06,"Match","Grammatical","Experiment 2"
"4183",-3.22,1.15841642020501e-06,"Match","Grammatical","Experiment 2"
"4184",-3.21,1.20843552925437e-06,"Match","Grammatical","Experiment 2"
"4185",-3.2,1.26062329400588e-06,"Match","Grammatical","Experiment 2"
"4186",-3.19,1.31506031500846e-06,"Match","Grammatical","Experiment 2"
"4187",-3.18,1.37184387129933e-06,"Match","Grammatical","Experiment 2"
"4188",-3.17,1.43109050174475e-06,"Match","Grammatical","Experiment 2"
"4189",-3.16,1.49288569058183e-06,"Match","Grammatical","Experiment 2"
"4190",-3.15,1.55734986752161e-06,"Match","Grammatical","Experiment 2"
"4191",-3.14,1.62460772983631e-06,"Match","Grammatical","Experiment 2"
"4192",-3.13,1.69475704371757e-06,"Match","Grammatical","Experiment 2"
"4193",-3.12,1.76794232935624e-06,"Match","Grammatical","Experiment 2"
"4194",-3.11,1.84429192141248e-06,"Match","Grammatical","Experiment 2"
"4195",-3.1,1.92392635454084e-06,"Match","Grammatical","Experiment 2"
"4196",-3.09,2.00701336564234e-06,"Match","Grammatical","Experiment 2"
"4197",-3.08,2.09368159359963e-06,"Match","Grammatical","Experiment 2"
"4198",-3.07,2.18408552413479e-06,"Match","Grammatical","Experiment 2"
"4199",-3.06,2.27841088373096e-06,"Match","Grammatical","Experiment 2"
"4200",-3.05,2.37679387696354e-06,"Match","Grammatical","Experiment 2"
"4201",-3.04,2.47942591286096e-06,"Match","Grammatical","Experiment 2"
"4202",-3.03,2.58650588567454e-06,"Match","Grammatical","Experiment 2"
"4203",-3.02,2.69818927664183e-06,"Match","Grammatical","Experiment 2"
"4204",-3.01,2.81470594169592e-06,"Match","Grammatical","Experiment 2"
"4205",-3,2.93626079311894e-06,"Match","Grammatical","Experiment 2"
"4206",-2.99,3.06304520126611e-06,"Match","Grammatical","Experiment 2"
"4207",-2.98,3.19532623391934e-06,"Match","Grammatical","Experiment 2"
"4208",-2.97,3.3333092065978e-06,"Match","Grammatical","Experiment 2"
"4209",-2.96,3.47723944763739e-06,"Match","Grammatical","Experiment 2"
"4210",-2.95,3.62741294153724e-06,"Match","Grammatical","Experiment 2"
"4211",-2.94,3.78404671673765e-06,"Match","Grammatical","Experiment 2"
"4212",-2.93,3.94744499024045e-06,"Match","Grammatical","Experiment 2"
"4213",-2.92,4.11792499477435e-06,"Match","Grammatical","Experiment 2"
"4214",-2.91,4.29573400898518e-06,"Match","Grammatical","Experiment 2"
"4215",-2.9,4.48123760768727e-06,"Match","Grammatical","Experiment 2"
"4216",-2.89,4.67476296531714e-06,"Match","Grammatical","Experiment 2"
"4217",-2.88,4.87661392733712e-06,"Match","Grammatical","Experiment 2"
"4218",-2.87,5.08721570130292e-06,"Match","Grammatical","Experiment 2"
"4219",-2.86,5.30689599478612e-06,"Match","Grammatical","Experiment 2"
"4220",-2.85,5.53604438840913e-06,"Match","Grammatical","Experiment 2"
"4221",-2.84,5.77513257173528e-06,"Match","Grammatical","Experiment 2"
"4222",-2.83,6.02450637335919e-06,"Match","Grammatical","Experiment 2"
"4223",-2.82,6.28464929370477e-06,"Match","Grammatical","Experiment 2"
"4224",-2.81,6.55606730227471e-06,"Match","Grammatical","Experiment 2"
"4225",-2.8,6.83915369069118e-06,"Match","Grammatical","Experiment 2"
"4226",-2.79,7.13448987930794e-06,"Match","Grammatical","Experiment 2"
"4227",-2.78,7.44259823817207e-06,"Match","Grammatical","Experiment 2"
"4228",-2.77,7.7639612107303e-06,"Match","Grammatical","Experiment 2"
"4229",-2.76,8.09925576340995e-06,"Match","Grammatical","Experiment 2"
"4230",-2.75,8.44900497404834e-06,"Match","Grammatical","Experiment 2"
"4231",-2.74,8.81382748162662e-06,"Match","Grammatical","Experiment 2"
"4232",-2.73,9.1944749711141e-06,"Match","Grammatical","Experiment 2"
"4233",-2.72,9.5914985350128e-06,"Match","Grammatical","Experiment 2"
"4234",-2.71,1.00056666003513e-05,"Match","Grammatical","Experiment 2"
"4235",-2.7,1.04377861447155e-05,"Match","Grammatical","Experiment 2"
"4236",-2.69,1.08884827186651e-05,"Match","Grammatical","Experiment 2"
"4237",-2.68,1.13586810155418e-05,"Match","Grammatical","Experiment 2"
"4238",-2.67,1.18492150332406e-05,"Match","Grammatical","Experiment 2"
"4239",-2.66,1.23608508196454e-05,"Match","Grammatical","Experiment 2"
"4240",-2.65,1.28946661300142e-05,"Match","Grammatical","Experiment 2"
"4241",-2.64,1.34514959160648e-05,"Match","Grammatical","Experiment 2"
"4242",-2.63,1.40323225309424e-05,"Match","Grammatical","Experiment 2"
"4243",-2.62,1.46383438399782e-05,"Match","Grammatical","Experiment 2"
"4244",-2.61,1.52704380718477e-05,"Match","Grammatical","Experiment 2"
"4245",-2.6,1.59298264664702e-05,"Match","Grammatical","Experiment 2"
"4246",-2.59,1.66177960568403e-05,"Match","Grammatical","Experiment 2"
"4247",-2.58,1.73353418590062e-05,"Match","Grammatical","Experiment 2"
"4248",-2.57,1.8083934488069e-05,"Match","Grammatical","Experiment 2"
"4249",-2.56,1.88649054398999e-05,"Match","Grammatical","Experiment 2"
"4250",-2.55,1.96794711293208e-05,"Match","Grammatical","Experiment 2"
"4251",-2.54,2.05293473314436e-05,"Match","Grammatical","Experiment 2"
"4252",-2.53,2.14158668672776e-05,"Match","Grammatical","Experiment 2"
"4253",-2.52,2.23405896079482e-05,"Match","Grammatical","Experiment 2"
"4254",-2.51,2.33054244090637e-05,"Match","Grammatical","Experiment 2"
"4255",-2.5,2.43117708920797e-05,"Match","Grammatical","Experiment 2"
"4256",-2.49,2.53615699086395e-05,"Match","Grammatical","Experiment 2"
"4257",-2.48,2.64568740831828e-05,"Match","Grammatical","Experiment 2"
"4258",-2.47,2.75992661872973e-05,"Match","Grammatical","Experiment 2"
"4259",-2.46,2.87910850292069e-05,"Match","Grammatical","Experiment 2"
"4260",-2.45,3.00344563166218e-05,"Match","Grammatical","Experiment 2"
"4261",-2.44,3.13313116819672e-05,"Match","Grammatical","Experiment 2"
"4262",-2.43,3.2684382544785e-05,"Match","Grammatical","Experiment 2"
"4263",-2.42,3.40957965457124e-05,"Match","Grammatical","Experiment 2"
"4264",-2.41,3.55680305430308e-05,"Match","Grammatical","Experiment 2"
"4265",-2.4,3.7104126345504e-05,"Match","Grammatical","Experiment 2"
"4266",-2.39,3.8706314617277e-05,"Match","Grammatical","Experiment 2"
"4267",-2.38,4.0377679806588e-05,"Match","Grammatical","Experiment 2"
"4268",-2.37,4.21214954853975e-05,"Match","Grammatical","Experiment 2"
"4269",-2.36,4.39402794924273e-05,"Match","Grammatical","Experiment 2"
"4270",-2.35,4.58377513357452e-05,"Match","Grammatical","Experiment 2"
"4271",-2.34,4.78173045894264e-05,"Match","Grammatical","Experiment 2"
"4272",-2.33,4.98820067603025e-05,"Match","Grammatical","Experiment 2"
"4273",-2.32,5.20362060084972e-05,"Match","Grammatical","Experiment 2"
"4274",-2.31,5.42832989144092e-05,"Match","Grammatical","Experiment 2"
"4275",-2.3,5.6627218317839e-05,"Match","Grammatical","Experiment 2"
"4276",-2.29,5.90728113635621e-05,"Match","Grammatical","Experiment 2"
"4277",-2.28,6.16236333815169e-05,"Match","Grammatical","Experiment 2"
"4278",-2.27,6.42845861993209e-05,"Match","Grammatical","Experiment 2"
"4279",-2.26,6.7060890516639e-05,"Match","Grammatical","Experiment 2"
"4280",-2.25,6.99565518726576e-05,"Match","Grammatical","Experiment 2"
"4281",-2.24,7.29774855248569e-05,"Match","Grammatical","Experiment 2"
"4282",-2.23,7.61291090294384e-05,"Match","Grammatical","Experiment 2"
"4283",-2.22,7.94162939368036e-05,"Match","Grammatical","Experiment 2"
"4284",-2.21,8.2845961968038e-05,"Match","Grammatical","Experiment 2"
"4285",-2.2,8.64235356927255e-05,"Match","Grammatical","Experiment 2"
"4286",-2.19,9.01552597391028e-05,"Match","Grammatical","Experiment 2"
"4287",-2.18,9.40488580353988e-05,"Match","Grammatical","Experiment 2"
"4288",-2.17,9.8109997549411e-05,"Match","Grammatical","Experiment 2"
"4289",-2.16,0.000102346468275003,"Match","Grammatical","Experiment 2"
"4290",-2.15,0.000106766596155659,"Match","Grammatical","Experiment 2"
"4291",-2.14,0.000111376753857023,"Match","Grammatical","Experiment 2"
"4292",-2.13,0.000116186348632701,"Match","Grammatical","Experiment 2"
"4293",-2.12,0.000121204029087902,"Match","Grammatical","Experiment 2"
"4294",-2.11,0.000126437532245592,"Match","Grammatical","Experiment 2"
"4295",-2.1,0.00013189787651029,"Match","Grammatical","Experiment 2"
"4296",-2.09,0.000137593719388261,"Match","Grammatical","Experiment 2"
"4297",-2.08,0.000143534976210097,"Match","Grammatical","Experiment 2"
"4298",-2.07,0.000149733955165978,"Match","Grammatical","Experiment 2"
"4299",-2.06,0.000156199689682568,"Match","Grammatical","Experiment 2"
"4300",-2.05,0.000162944559764847,"Match","Grammatical","Experiment 2"
"4301",-2.04,0.00016998184372498,"Match","Grammatical","Experiment 2"
"4302",-2.03,0.000177321681036022,"Match","Grammatical","Experiment 2"
"4303",-2.02,0.000184979032692034,"Match","Grammatical","Experiment 2"
"4304",-2.01,0.000192967705504604,"Match","Grammatical","Experiment 2"
"4305",-2,0.000201299988402099,"Match","Grammatical","Experiment 2"
"4306",-1.99,0.000209993421331157,"Match","Grammatical","Experiment 2"
"4307",-1.98,0.000219061827676715,"Match","Grammatical","Experiment 2"
"4308",-1.97,0.000228520951540799,"Match","Grammatical","Experiment 2"
"4309",-1.96,0.000238390406854337,"Match","Grammatical","Experiment 2"
"4310",-1.95,0.000248684594747386,"Match","Grammatical","Experiment 2"
"4311",-1.94,0.000259423190500555,"Match","Grammatical","Experiment 2"
"4312",-1.93,0.000270627371380786,"Match","Grammatical","Experiment 2"
"4313",-1.92,0.000282313271953758,"Match","Grammatical","Experiment 2"
"4314",-1.91,0.000294504686941893,"Match","Grammatical","Experiment 2"
"4315",-1.9,0.000307223658851599,"Match","Grammatical","Experiment 2"
"4316",-1.89,0.000320489708756472,"Match","Grammatical","Experiment 2"
"4317",-1.88,0.000334330759515492,"Match","Grammatical","Experiment 2"
"4318",-1.87,0.000348768885494963,"Match","Grammatical","Experiment 2"
"4319",-1.86,0.0003638290877095,"Match","Grammatical","Experiment 2"
"4320",-1.85,0.000379542624808893,"Match","Grammatical","Experiment 2"
"4321",-1.84,0.000395932458530965,"Match","Grammatical","Experiment 2"
"4322",-1.83,0.000413029861200403,"Match","Grammatical","Experiment 2"
"4323",-1.82,0.000430868611243167,"Match","Grammatical","Experiment 2"
"4324",-1.81,0.000449474387344392,"Match","Grammatical","Experiment 2"
"4325",-1.8,0.00046888503817911,"Match","Grammatical","Experiment 2"
"4326",-1.79,0.000489135758552852,"Match","Grammatical","Experiment 2"
"4327",-1.78,0.000510257563603575,"Match","Grammatical","Experiment 2"
"4328",-1.77,0.000532294910962139,"Match","Grammatical","Experiment 2"
"4329",-1.76,0.000555283057967108,"Match","Grammatical","Experiment 2"
"4330",-1.75,0.00057926171121623,"Match","Grammatical","Experiment 2"
"4331",-1.74,0.000604280696047592,"Match","Grammatical","Experiment 2"
"4332",-1.73,0.000630376632494664,"Match","Grammatical","Experiment 2"
"4333",-1.72,0.000657599234900112,"Match","Grammatical","Experiment 2"
"4334",-1.71,0.000686002392050019,"Match","Grammatical","Experiment 2"
"4335",-1.7,0.000715626983956403,"Match","Grammatical","Experiment 2"
"4336",-1.69,0.000746533228025218,"Match","Grammatical","Experiment 2"
"4337",-1.68,0.000778777332770318,"Match","Grammatical","Experiment 2"
"4338",-1.67,0.000812408590797726,"Match","Grammatical","Experiment 2"
"4339",-1.66,0.000847497804652549,"Match","Grammatical","Experiment 2"
"4340",-1.65,0.000884101307468413,"Match","Grammatical","Experiment 2"
"4341",-1.64,0.000922282180527632,"Match","Grammatical","Experiment 2"
"4342",-1.63,0.000962119870818002,"Match","Grammatical","Experiment 2"
"4343",-1.62,0.00100367280555819,"Match","Grammatical","Experiment 2"
"4344",-1.61,0.00104702004618711,"Match","Grammatical","Experiment 2"
"4345",-1.6,0.00109224759940176,"Match","Grammatical","Experiment 2"
"4346",-1.59,0.00113942057715109,"Match","Grammatical","Experiment 2"
"4347",-1.58,0.00118863482833513,"Match","Grammatical","Experiment 2"
"4348",-1.57,0.00123998016417841,"Match","Grammatical","Experiment 2"
"4349",-1.56,0.00129353496906051,"Match","Grammatical","Experiment 2"
"4350",-1.55,0.00134941205991168,"Match","Grammatical","Experiment 2"
"4351",-1.54,0.00140770149922897,"Match","Grammatical","Experiment 2"
"4352",-1.53,0.00146850356047691,"Match","Grammatical","Experiment 2"
"4353",-1.52,0.00153194500089217,"Match","Grammatical","Experiment 2"
"4354",-1.51,0.00159811910711867,"Match","Grammatical","Experiment 2"
"4355",-1.5,0.00166715169546708,"Match","Grammatical","Experiment 2"
"4356",-1.49,0.00173918013027711,"Match","Grammatical","Experiment 2"
"4357",-1.48,0.00181430820189837,"Match","Grammatical","Experiment 2"
"4358",-1.47,0.00189268859067071,"Match","Grammatical","Experiment 2"
"4359",-1.46,0.00197446491272636,"Match","Grammatical","Experiment 2"
"4360",-1.45,0.00205976192251956,"Match","Grammatical","Experiment 2"
